0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class
0.4545454545,0.7208333333,0,0,0,0.0760456435,0.0021362102,0.2372670635,0.032521267,0.2210173012,0.2098865584,0.2518409407,0.1987529213,0.6787762732,0.3409915682,0.4060721241,0.2540500894,0.25072145,0.1391235736,0
0.5177865613,0.5125,0,0,0,0.0912547578,0.0031819075,0.0335403706,0.0011140531,0.0431190292,0.0162074561,0.0758468367,0.0342946217,0.6252389883,0.3071342415,0.5123339824,0.0758468367,0.8339346,0.1103914101,0
0.0197628458,0.2916666667,0,0,0.5,0.1406844127,0.0088137368,0.12795032,0.0205632327,0.087012658,0.0559157205,0.1251841007,0.0763834746,0.5812619236,0.3446191125,0.4971537167,0.1251841007,0.6281558,0.1100641291,0
0.0276679842,0.6291666667,0,0.5,0,0.0551330784,0.0020801898,0.0074534172,9.62E-005,0.0583526974,0.0486223655,0.0795287181,0.0452065475,0.7418737956,0.253929885,0.480075918,0.0795287181,0.48480532,0.1677499563,0
0.4071146245,0.5666666667,0,0,0.5,0.1064638927,0.0022057735,0.1043478159,0.0018748393,0.3470178419,0.3192868908,0.4138438755,0.3024161948,0.5200764625,0.5489722179,0.237191668,0.4138438755,0.30910617,0.16583096,0
0.8814229249,0.0958333333,0,0,0,0.0456273361,0.0009741589,0.0223602761,0.0004562082,0.8590240235,0.812803864,0.9278350447,0.8293062719,0.2217973159,0.6831922816,0.3225806617,0.9278350447,0.20392033,0.1176488551,0
0.4743083004,0.4,0,0,0,0.0532319326,0.000881374,0.2944099271,0.0040314376,0.3764523742,0.3606158757,0.4270986419,0.3374902389,0.5946462491,0.4764208315,0.2770398765,0.4270986419,0.25266927,0.1746900589,0
0.5059288538,0.3333333333,0,0,0.5,0.9334601569,0.7585224394,0.5652173835,0.2726116567,0.3088045448,0.2803889707,0.3490427161,0.2930631397,0.5277246559,0.4087061781,0.4497153899,0.3490427161,0.34888473,0.1215284147,0
0.1462450593,0.25,0,0,0,0.0247148018,0.0004947522,0.0198757566,0.0005194159,0.8517945345,0.812803864,0.9167894336,0.8191738014,0.275334618,0.6626360522,0.3017078174,0.9167894336,0.19431558,0.124729775,0
0.6956521739,0.0916666667,0,0,0,0.0570342206,0.0015907953,0.0968944076,0.0021452054,0.0609346797,0.047001623,0.0868924876,0.046765391,0.7112810564,0.2781136805,0.4724857826,0.0868924876,0.547103,0.1658742393,1
0.6086956522,0.0375,0,0,0,0.0209125768,0.0003304661,0.013664614,0.0002364008,0.7787245361,0.7179902489,0.8586156343,0.7513639945,0.1453154164,0.7182588188,0.343453523,0.8586156343,0.24010754,0.1106261727,0
0.9169960474,0.2916666667,0,0,0,0.0209126216,0.000332384,0.023602522,0.0003980677,0.6302608174,0.5518638862,0.7717230871,0.5549493475,0.0688336545,0.985489812,0,0.7717230871,0.35003868,0.1446860575,0
0.5098814229,0.7416666667,0,0,0,0.030418256,0.0003435864,0.0260869601,0.0006652259,0.0836560831,0.0688816902,0.067010308,0.1153546379,0.6978967395,0.0737605914,0.8064516201,0.1089838026,0.43944263,0.8794059183,0
0.1304347826,0.7708333333,0,0,0,0.0475285161,0.0020353737,0.0534161393,0.000878954,0.109475864,0.0907617552,0.1001472739,0.1371784797,0.6615678596,0.1160822356,0.7760910852,0.1296023518,0.36523178,0.9327282902,0
0.1343873518,0.4,0,0,0,0.3498098587,0.01509261,0.2198757553,0.0126572246,0.0663568278,0.0534846046,0.0810014707,0.0631332794,0.7170172006,0.2237001352,0.5521821772,0.0810014707,0.6749559,0.0925368942,0
0.7786561265,0.4833333333,0,0,0,0.0836501921,0.0044218066,0.1913043235,0.042948493,0.2840175611,0.2771474901,0.3195876118,0.2525331176,0.6883365107,0.3796856388,0.3358633978,0.3195876118,0.24899939,0.190682053,0
0.6877470356,0.0125,0,0,0,0.0304182239,0.0008141136,0.0273292015,0.0005621757,0.7934417674,0.7301459014,0.875552269,0.7661729925,0.1223709222,0.7327690939,0.343453523,0.875552269,0.24216007,0.1096356504,0
0.233201581,0.7083333333,0,0.5,0,0.0570342206,0.0012100214,0.0596273262,0.001506776,0.13684483,0.1247973997,0.1185567075,0.1675759963,0.699808787,0.0785973483,0.7969639636,0.1583210666,0.28569087,0.8785652284,0
0.4624505929,0.0416666667,0,0,0,0.165399283,0.0046122784,0.0285714318,0.0007666587,0.4593338369,0.4327390537,0.5250368003,0.4146531359,0.4913957846,0.570737636,0.2314990571,0.5250368003,0.2570597,0.1631816881,0
0.8932806324,0.5041666667,0,0,0,0.2281369373,0.0013939741,0.0298136642,0.0007292996,0.270333099,0.2423014444,0.326215005,0.2377240846,0.5430210255,0.4764208315,0.3282732556,0.326215005,0.32576838,0.1535513175,0
0.6640316206,0.7833333333,0,0,0,0.0437262452,0.0004467532,0.0285714318,0.0007514247,0.1012135291,0.081037277,0.0964653859,0.1254871434,0.6539196834,0.1366384641,0.7514231613,0.1185567075,0.37847343,0.9532783288,0
0.2924901186,0.425,0,0,0.5,0.1007604795,0.0041570836,0.1378881865,0.0044899167,0.1944229417,0.1247973997,0.2930780391,0.1566640684,0.2734225568,0.6686820174,0.2941176752,0.2930780391,0.62207055,0.1254941804,0
0.9644268775,0.0291666667,0,0,0,0.0342205338,0.001030758,0.0260870115,0.0001522803,0.9612703706,0.958670964,0.9801178205,0.9423226986,0.4971318995,0.4619105455,0.3965844505,0.9801178205,0.11121766,0.1291102197,0
0.6324110672,0.5291666667,0,0,0,0.0076045626,0.00017357,0.0049689437,0.000196321,0.0085205268,0.0032414912,0.0213549341,0,0.7896749432,0.2007255284,0.5161290467,0.0213549341,1,0.1838294325,1
0.5533596838,0.325,0,0,0,0.0437262452,0.0014975878,0.0372670769,0.0026609037,0.1665375807,0.1685575297,0.2017673071,0.1270459742,0.7896749432,0.3494558782,0.2827324533,0.2017673071,0.40502182,0.2317016151,0
0.8181818182,0.0958333333,0,0,0,0.0589353698,0.0017454361,0.0099378888,0.000361998,0.100697141,0.0786061611,0.1391752567,0.0810600092,0.6405353579,0.3494558782,0.430740048,0.1391752567,0.479958,0.1480348326,1
0.5928853755,0.5666666667,0,0,0,0.0152091304,0.0004332175,0.0161490657,7.75E-005,0.0420862391,0.0413290105,0.0611192912,0.0226032734,0.8107074467,0.239419599,0.4345351106,0.06332842,0.6522477,0.2578300692,0
0.9644268775,0.2791666667,0,0.5,0,0.0646387898,0.0010158203,0.0906832185,0.0040848609,0.2104311885,0.1831442397,0.2673048758,0.176149636,0.5678776153,0.4667473112,0.3187855991,0.2673048758,0.39203387,0.1640987296,0
0.2173913043,0.7708333333,0,0,0,0.0817490909,0.0014326101,0.0993788882,0.0031667986,0.3490834082,0.3233387287,0.4123711163,0.3063133279,0.5334608052,0.5320435437,0.2504744212,0.4123711163,0.2979628,0.1661035794,0
0.3675889328,0.2333333333,0,0,0,0.0874524767,0.0033910477,0.0347826098,0.0008549089,0.1655047766,0.1669368004,0.2039764425,0.1231488621,0.78585085,0.3651753419,0.261859609,0.2039764425,0.42989677,0.2306670748,0
0.5375494071,0.3458333333,0,1,0,0.0570342343,0.0008066804,0.08198758,0.0020838416,0.1479473237,0.1507293464,0.1811487512,0.1098986739,0.8011472195,0.3349456139,0.2941176752,0.1811487512,0.42781135,0.2378902221,0
0.4743083004,0.2041666667,0,0,0,0.0779467789,0.0023490832,0.0645962718,0.0020731542,0.1864187974,0.1799027519,0.2334315005,0.1426344507,0.7227533328,0.4123337659,0.2504744212,0.2334315005,0.4223002,0.2128815574,0
0.3794466403,0.4666666667,0,0,0,0.0532319326,0.0011054486,0.2956521282,0.078437892,0.3681900532,0.3500810401,0.4248895661,0.3250194661,0.5812619236,0.5042322039,0.2466793245,0.4248895661,0.2805935,0.1762851318,0
0.3557312253,0.4333333333,0,0.5,0,0.0589353663,0.0014527731,0.0869565188,0.0020410957,0.1389104102,0.1499189599,0.1597938059,0.1060015548,0.8623326875,0.2720677261,0.3320683182,0.1597938059,0.37532148,0.2691464195,0
0.5494071146,0.3833333333,0,0.5,0,0.074144467,0.0034395989,0.0409937878,0.0015628811,0.1523366957,0.1547811917,0.1855670089,0.1145752154,0.797323128,0.3361548026,0.2960152065,0.1855670089,0.4162386,0.2366729954,0
0.6324110672,0.5166666667,0,0,0,0.001901141,0.0001372192,0.0024844723,0.0001241643,0.0087787244,0.0056726096,0.0198821795,0,0.8049713111,0.1922612,0.5142315155,0.0198821795,1,0.2051421137,1
0.2252964427,0.4083333333,0,0,0,0.0304182526,0.0002539548,0.0633540326,0.0012102299,0.0299509413,0.0105348458,0.0559646572,0.0210444265,0.6826003785,0.2708585483,0.5123339824,0.0559646572,0.8644824,0.1276534794,0
0.5019762846,0.0166666667,0,0,0,0.0266160433,0.0002744405,0.0124223694,0.00044768,0.9011102835,0.8630470281,0.9543446174,0.8799687645,0.2657743118,0.6166868278,0.3833017144,0.9543446174,0.17818023,0.1110917863,0
0.8893280632,0.5416666667,0,0,0,0.0171102635,0.000436952,0.0173912993,0.0002778454,0.0376968762,0.051053485,0.0412371136,0.0210444265,0.9120458827,0.1620314514,0.4554079838,0.0463917522,0.5740741,0.3694092197,0
0.4031620553,0.9416666667,0,0,0,0.0342205372,0.0004481558,0.0124223582,0.0003419635,0.0557707221,0.047811992,0.0375552269,0.082618861,0.7552581125,0.0592503109,0.7722960226,0.0780559656,0.5229992,0.8378320183,0
0.4743083004,0.5958333333,0,0,0,0.0152091253,0.0001195082,0.0583850871,0.0041489803,0.012909889,0.0113452192,0.0198821795,0.0070148088,0.8145315399,0.1729141604,0.5351043785,0.0198821795,0.5343915,0.1910885395,1
0.4822134387,0.3875,0,0,0,0.0779467687,0.0021250054,0.0894409882,0.0014426603,0.1528530907,0.1499189599,0.1899852666,0.1161340533,0.7590822092,0.3555018216,0.3036053487,0.1899852666,0.4213954,0.2208261498,0
0.9920948617,0.1041666667,0,0,0,0.032319335,0.0001979394,0.0223602471,0.0001602906,0.9431965436,0.9376013366,0.9683357734,0.9204988567,0.4818355643,0.4885127075,0.3700189953,0.9683357734,0.12003023,0.1338031216,0
0.4110671937,0.2416666667,0,0,0,0.0855513754,0.0015439445,0.0409937721,0.0010617683,0.4151820524,0.3897892957,0.4852724412,0.3647700588,0.5143403131,0.5816203451,0.1916508828,0.4852724412,0.28965253,0.171457557,0
0.9802371542,0.8166666667,0,1,0,0.0931559104,0.0009367149,0.0198757776,0.0001963209,0.0846888802,0.0696920549,0.0684830672,0.1161340533,0.695984692,0.0761789666,0.8045540888,0.1097201722,0.43238926,0.8832873246,0
0.5770750988,0.1666666667,0,0.5,0,0.0399239127,0.0011091809,0.0335403147,0.0014025786,0.8807126717,0.8533225353,0.9293078503,0.8542478455,0.3479923262,0.5888754989,0.3453510543,0.9293078503,0.1655495,0.1238090905,0
0.5375494071,0.5416666667,0,0,0,0.001901141,0.0001372192,0.001242236,9.82E-005,0.0002581978,0,0.000736377,0,0.8279158618,0.1378476539,0.5768501095,0.000736377,0.11111111,0.1594485194,1
0.1422924901,0.65,0,0,0,0.030418256,0.0005676645,0.1689440832,0.0033234572,0.0981151587,0.0850891441,0.1111929381,0.0966484787,0.7055449191,0.2237001352,0.5635673769,0.117083955,0.31450674,0.0048843013,0
0.6086956522,0.2875,0,0,0,0.034220491,0.000179264,0.0322981538,0.0005022574,0.6715724639,0.6012965689,0.7908689367,0.6118471984,0.1128106504,0.8863361983,0.1119544659,0.7908689367,0.30905932,0.1368994396,0
0.4229249012,0.2666666667,0,0.5,0,0.0228136903,0.0004753394,0.2484471871,0.0072239718,0.8135812374,0.7722852291,0.8814432925,0.7802026101,0.2715105127,0.6674728396,0.2979127207,0.8814432925,0.20298976,0.1256891892,0
0.5849802372,0.2208333333,0,0,0,0.0513307869,0.0011540016,0.0310558945,0.0003339491,0.1678285614,0.1653160419,0.211340212,0.1239282986,0.75717016,0.3905683478,0.2504744212,0.211340212,0.4463545,0.2214801074,0
