0,1,2,3,4,5,6,7,8,9,class
0.0483870968,0.0199275362,0.0012848471,0.001799062,0.5,0.8219616205,0.0012535325,0.0028476219,0.0033170013,0.004048583,0
0.0225806452,0.1757246377,0.005396358,0.0296445702,0.1782700422,0.8656716418,8.48E-005,0.0050287792,0.0146988683,0.0376829648,0
0.0032258065,0.972826087,0.0074243329,0.6513258094,0.4926160338,0.6631130064,0.006838918,0.0166919115,0.0158045354,0.0046714419,0
0.0290322581,0.027173913,0.0010626033,0.0038572082,0.5981012658,0.960554371,0.0010476383,0.0027870342,0.0031869228,0.0046714419,0
0.0225806452,0.0199275362,0.0006181157,0.0036150734,0.5052742616,0.8006396588,0.0003693985,0.0013329294,0.001539262,0.0052943008,0
0.0258064516,0.1775362319,0.0061394858,0.0266178846,0.1445147679,0.7281449893,8.07E-005,0.0048773099,0.0142435936,0.0370601059,0
0.0193548387,0.1014492754,0.0027224869,0.0197000918,0.3818565401,0.7835820896,0.000343157,0.0047864284,0.0067424012,0.0186857677,0
0.0774193548,0.2753623188,0.0265164669,0.0148017037,0.2141350211,0.5852878465,0.0002180057,0.0293850348,0.0505354897,0.1460604173,0
0.0741935484,0.606884058,0.0559568291,0.0338819302,0.8924050633,0.9552238806,0.0030096891,0.2190548319,0.1674110046,0.1413889754,0
0.0225806452,0.0416666667,0.0012848471,0.0072470962,0.2584388186,0.8560767591,0.00016956,0.0015146925,0.0034470797,0.0093428838,0
0.0225806452,0.0362318841,0.0011181643,0.0063390905,0.164556962,0.7462686567,0.0003875656,0.0008482278,0.0026232494,0.0034257241,0
0.0225806452,0.0344202899,0.0010626033,0.0060364219,0.3407172996,0.7068230277,0.0001776342,0.0016055741,0.0023630924,0.0096543133,0
0.0290322581,0.0597826087,0.0023127248,0.0082156356,0.3945147679,0.6332622601,0.0004077513,0.0041805513,0.0046828253,0.0146371847,0
0.0193548387,0.0615942029,0.0016529385,0.0120897933,0.2721518987,1,0.0001110214,0.0020902757,0.0051597797,0.0149486141,0
0.0225806452,0.0634057971,0.0019515786,0.010879119,0.3955696203,1,0.0002119499,0.0035140866,0.0060920088,0.0183743382,0
0.0580645161,0.0199275362,0.0015348714,0.0015133428,0.2647679325,0.4019189765,0.0013463868,0.0018782187,0.0020162165,0.0024914357,0
0.0193548387,0.0235507246,0.0006320059,0.0048257477,0.332278481,0.7718550107,0.0001150585,0.0008785217,0.0015175823,0.0068514481,0
0.0290322581,0.0670289855,0.0025905296,0.009184175,0.1508438819,0.5202558635,9.69E-005,0.002029688,0.0043793088,0.0152600436,0
0.0064516129,0.0471014493,0.0005139389,0.0217751875,0.4525316456,0.921108742,0.00015543,0.0009694032,0.0014742228,0.0065400187,0
0.0193548387,0.0452898551,0.0012153959,0.0089759391,0.2637130802,0.8539445629,0.0001816714,0.0014541048,0.003251962,0.0087200249,0
0.0225806452,0.0072463768,0.0002291889,0.0014963934,0.3670886076,1,0.0003371013,0.0002726447,0.0007154316,0.0015571473,0
0.0129032258,0.0199275362,0.0003680913,0.0057942871,0.5253164557,0.9818763326,0.0002422285,0.0007876401,0.0011273468,0.0043600125,0
0.0225806452,0.0434782609,0.0013404081,0.0075497648,0.3459915612,0.7814498934,0.0001635042,0.0020902757,0.0032953215,0.0127686079,0
0.0193548387,0.018115942,0.0004861584,0.0037869891,0.3154008439,0.9168443497,0.0001190957,0.000605877,0.0013875038,0.0049828714,0
0.0258064516,0.0398550725,0.0013890239,0.0061720174,0.2869198312,0.9850746269,0.00012717,0.001817631,0.0042709101,0.0124571784,0
0.0258064516,0.3242753623,0.011202478,0.0484100215,0.3396624473,0.7430703625,0.0003754542,0.0181460164,0.0265143303,0.0657116163,0
0.0290322581,0.0144927536,0.0005764449,0.0021622643,0.2616033755,0.763326226,0.0002523214,0.000605877,0.001365824,0.0034257241,0
0.0387096774,0.0670289855,0.0033822733,0.0070606524,0.276371308,0.9541577825,0.0005248284,0.0044834899,0.010102762,0.0130800374,0
0.1419354839,0.1413043478,0.0246412846,0.0042349386,0.0369198312,0.1417910448,0.0007690755,0.009118449,0.0148723063,0.0196200561,1
0.0483870968,0.7065217391,0.0434000528,0.0591559663,0.3681434599,0.6524520256,0.0008599112,0.0757649197,0.0913150934,0.1482404235,0
0.0161290323,0.2047101449,0.004701846,0.0459886729,0.2383966245,0.723880597,0.0001534114,0.0055437746,0.0108398734,0.0333229524,0
0.0161290323,0.0380434783,0.00086814,0.0088621357,0.1529535865,1,0.0003815099,0.0005755832,0.0027099683,0.0024914357,0
0.0225806452,0.0471014493,0.00145153,0.0081551019,0.3069620253,0.763326226,0.0001534114,0.002029688,0.0034904392,0.0127686079,0
0.0258064516,0.1050724638,0.0036392427,0.0158574116,0.3122362869,0.8176972281,0.0002543399,0.0053923054,0.0093873304,0.0252257864,0
0.0161290323,0.231884058,0.0053269068,0.0520420443,0.1508438819,0.5362473348,7.06E-005,0.0043623145,0.0093222911,0.0345686702,0
0.0193548387,0.0126811594,0.0003403109,0.0027506519,0.3217299578,0.8859275053,0.0002462656,0.0003938201,0.0009322291,0.0024914357,0
0.0193548387,0.3442028986,0.0092370092,0.066051967,0.2689873418,0.7313432836,0.0001332257,0.0122387155,0.0215279886,0.0766116475,0
0.0193548387,0.0144927536,0.0003889267,0.0030969048,0.3132911392,0.7292110874,0.0001675414,0.0004544078,0.0008671899,0.0034257241,0
0.0290322581,0.0434782609,0.0016876641,0.0060364219,0.3502109705,0.8251599147,0.0002947113,0.0026961527,0.0043793088,0.0118343195,0
0.0161290323,0.2626811594,0.006035309,0.0589017247,0.2879746835,0.670575693,0.0001675414,0.0084216904,0.0129644886,0.0482715665,0
0.0322580645,0.018115942,0.0007917436,0.0024043991,0.4251054852,0.8059701493,0.0009083569,0.0014541048,0.0019945367,0.0028028652,0
0.0193548387,0.3097826087,0.0083133082,0.0594780057,0.2552742616,0.9648187633,0.0002159871,0.0105119661,0.025083467,0.0529430084,0
0.0258064516,0.2934782609,0.0101398747,0.0438360941,0.223628692,0.4776119403,0.000399677,0.0115116631,0.0160646924,0.0401744005,0
0.0161290323,0.0688405797,0.0015765422,0.0157218161,0.4367088608,0.881663113,0.0002220428,0.0030899727,0.0043576291,0.0158829025,0
0.0225806452,0.0253623188,0.0007847985,0.0045230791,0.2879746835,0.8219616205,0.0001735971,0.0009694032,0.0020162165,0.0062285892,0
0.035483871,0.0742753623,0.0034517245,0.0084577705,0.3196202532,0.7739872068,0.0003451756,0.0052105423,0.0084551012,0.020242915,0
0.0193548387,0.0126811594,0.0003403109,0.0027506519,0.1708860759,0.6002132196,0.0001433185,0.0001514693,0.0006070329,0.0018685768,0
0.0258064516,0.0652173913,0.002264109,0.0099372144,0.5,0.8912579957,0.0004400484,0.0050893669,0.0063304861,0.0168171909,0
0.0032258065,0.1231884058,0.0009098107,0.0835195754,0.0369198312,0.4744136461,4.04E-005,0.0001514693,0.001365824,0.0028028652,0
0.0225806452,0.0217391304,0.0006736766,0.0039177419,0.4620253165,0.907249467,0.0003391199,0.0013329294,0.0019078177,0.0056057303,0
0.0225806452,0.1467391304,0.0045073827,0.0248018732,0.4029535865,0.7334754797,0.000385547,0.0084216904,0.0105146772,0.0302086577,0
0.0225806452,0.0108695652,0.0003403109,0.0021017305,0.4915611814,1,0.0003310456,0.0006664647,0.0010623076,0.0031142946,0
0.0290322581,0.0797101449,0.003076688,0.010879119,0.2426160338,0.6993603412,0.00016956,0.003635262,0.0068508,0.0211772034,0
0.0032258065,0.1775362319,0.0013265179,0.1198398036,0.2120253165,0.5906183369,0.0007165927,0.0013026356,0.0024931709,0.0031142946,0
0.0225806452,0.0869565217,0.0026738711,0.0148138104,0.4103375527,0.9968017058,0.0001816714,0.0050287792,0.0083250228,0.0280286515,0
0.0225806452,0.1956521739,0.0060075285,0.0329739245,0.1761603376,0.5682302772,0.0001231328,0.0055740685,0.0111000304,0.0367486764,0
0.0741935484,0.5072463768,0.0467892712,0.0283321993,0.4388185654,0.8965884861,0.0014029067,0.0953650409,0.1318345402,0.1233260666,0
0.0258064516,0.1485507246,0.0051393886,0.0223127269,0.3206751055,0.908315565,0.000357287,0.0078461072,0.0146555088,0.0295857988,0
0.035483871,0.1032608696,0.0047851874,0.0116854281,0.3069620253,0.789978678,0.0005752927,0.0070281733,0.0119672202,0.0189971971,0
0.0193548387,0.0036231884,9.72E-005,0.0010218091,0.5474683544,1,0.0006055713,0.0001514693,0.0003035165,0.0006228589,0
0.0129032258,0.0018115942,2.08E-005,0.00095159,0.6835443038,0.6801705757,0.0012111425,0,0,0,0
0.0161290323,0.018115942,0.0004097621,0.0044213824,0.2805907173,0.6929637527,6.26E-005,0.0004241139,0.0008671899,0.0046714419,0
0.0225806452,0.0670289855,0.0020627005,0.0114844562,0.2088607595,0.7121535181,7.67E-005,0.0020902757,0.0046611456,0.0168171909,0
0.0096774194,0.0036231884,3.47E-005,0.001799062,0.6487341772,0.9115138593,0.0003371013,3.03E-005,8.67E-005,0.0006228589,0
0.0258064516,0.0525362319,0.0018265665,0.0080534053,0.2457805907,0.5735607676,0.0001029471,0.0021205695,0.0033603608,0.0155714731,0
0.0258064516,0.4420289855,0.015265373,0.0658970007,0.1139240506,0.5810234542,7.87E-005,0.0104816722,0.028855743,0.0787916537,0
0.0225806452,0.125,0.0038406512,0.0211698503,0.2394514768,0.7089552239,0.0001372628,0.0045137837,0.0086718987,0.0286515104,0
0.0258064516,0.0815217391,0.0028266637,0.012358563,0.2510548523,0.8272921109,0.0002381914,0.0034232051,0.0073711139,0.0168171909,0
0.0225806452,0.0307971014,0.0009514814,0.0054310848,0.4430379747,1,0.0003068228,0.0018479249,0.0029701253,0.008097166,0
0.0161290323,0.0362318841,0.0008264692,0.0084577705,0.1962025316,0.7206823028,0.0001170771,0.0006967586,0.0018644582,0.0056057303,0
0.0161290323,0.1721014493,0.0039517731,0.0387246273,0.1962025316,0.763326226,7.67E-005,0.0039382005,0.0095607683,0.0305200872,0
0.0322580645,0.0398550725,0.0017084994,0.0050460904,0.3829113924,0.8486140725,0.0005046427,0.0029687973,0.0045527468,0.0090314544,0
0.0258064516,0.9673913043,0.0333921353,0.1439176935,0.1476793249,0.6353944563,8.48E-005,0.0278400485,0.0685079998,0.2033634382,0
0,0.5,0.0018751823,0.6706965978,1,1,0.0557125555,0.0081793396,0.0058535316,0,0
0.0193548387,0.0579710145,0.0015557068,0.0113972876,0.3154008439,0.9541577825,9.08E-005,0.0022417449,0.0046394658,0.0171286204,0
0.0193548387,0.0742753623,0.0019932493,0.0145111418,0.2215189873,0.7206823028,0.0001594671,0.0021205695,0.0045527468,0.0130800374,0
0.0225806452,0.1485507246,0.0045629436,0.0251045417,0.364978903,0.9360341151,0.0002321356,0.0077855195,0.0133764038,0.0379943943,0
0.0225806452,0.0724637681,0.0022293834,0.0123924619,0.2542194093,0.8635394456,8.68E-005,0.0026961527,0.0060486494,0.0205543444,0
0.0258064516,0.1648550725,0.0057019432,0.0247340754,0.2478902954,0.6737739872,0.0001877271,0.0069978794,0.0123140962,0.0379943943,0
0.0225806452,0.1938405797,0.0059519676,0.0326712559,0.1518987342,0.6652452026,6.86E-005,0.0049076038,0.0127043316,0.0389286827,0
0.0225806452,0.0398550725,0.0012292862,0.0069444276,0.3291139241,0.9648187633,0.0002079128,0.001817631,0.0037072367,0.0099657428,0
0.0258064516,0.481884058,0.0166405067,0.0718171979,0.0833333333,0.4850746269,7.06E-005,0.0093305059,0.0267744873,0.0725630645,0
0.0193548387,0.0398550725,0.0010695484,0.0079396019,0.4166666667,1,0.0001917642,0.0019691003,0.003338681,0.0112114606,0
0.0322580645,0.0126811594,0.0005625547,0.001743371,0.6888185654,1,0.0013625353,0.0016661618,0.0017560595,0.0021800062,0
0.0258064516,0.1123188406,0.003889267,0.0169324904,0.2594936709,0.7729211087,0.0002038757,0.0049076038,0.0095174088,0.0258486453,0
0.0451612903,0.4003623188,0.0230786326,0.035819009,0.3818565401,0.710021322,0.0008760597,0.0415328688,0.0524216277,0.0800373715,0
0.0161290323,0.0289855072,0.0006597864,0.006842731,0.2352320675,0.8123667377,0.0002018571,0.0006361709,0.0016693405,0.004048583,0
0.0193548387,0.0724637681,0.0019446335,0.014164889,0.1835443038,0.7697228145,9.69E-005,0.0017570433,0.0047261848,0.0133914668,0
0.0129032258,0.0235507246,0.0004375425,0.0067628265,0.5327004219,0.8624733475,0.0003613242,0.0009694032,0.0011707063,0.004048583,0
0.0258064516,0.0362318841,0.0012640118,0.0056320567,0.4694092827,0.9552238806,0.0005288656,0.002635565,0.0037722759,0.0077857365,0
0.0387096774,0.115942029,0.0058200103,0.0120897933,0.2637130802,0.6556503198,0.0003189342,0.0075128749,0.0122490569,0.0305200872,0
0.0193548387,0.009057971,0.0002430792,0.0020581463,0.3217299578,1,0.0001352442,0.0002423508,0.0007587911,0.0024914357,0
0.0612903226,0,9.03E-005,0.000104118,1,1,0.0038352846,0.0003938201,0.0002818367,0,1
0.0225806452,0.0108695652,0.0003403109,0.0021017305,0.4535864979,0.9424307036,0.0002926928,0.000605877,0.0009972684,0.0031142946,0
0.0096774194,0.0126811594,0.000173628,0.0048257477,0.3080168776,0.7665245203,0.0001675414,0.0001211754,0.0003902354,0.0015571473,0
0.0419354839,0.2083333333,0.0112302585,0.0200463446,0.2299578059,0.6257995736,0.0002260799,0.0130869434,0.0226986949,0.064154469,0
0.0225806452,0.0217391304,0.0006736766,0.0039177419,0.503164557,0.7846481876,0.0003815099,0.0014541048,0.0016476608,0.0056057303,0
0.0193548387,0.0525362319,0.0014098593,0.0103609504,0.2310126582,0.8624733475,6.66E-005,0.0015146925,0.0038156354,0.0130800374,0
0.0225806452,0.125,0.0038406512,0.0211698503,0.4345991561,0.987206823,0.0002745256,0.0076643441,0.0118371417,0.0339458113,0
0.0225806452,0.0434782609,0.0013404081,0.0075497648,0.3301687764,0.7121535181,0.0001675414,0.0019993941,0.0030134848,0.012145749,0
0.0322580645,0.1141304348,0.0048407484,0.0140704564,0.361814346,0.5287846482,0.0004743642,0.0082096334,0.0083683823,0.0255372158,0
0.0161290323,0.0489130435,0.0011181643,0.0112834842,0.1023206751,0.3336886994,9.49E-005,0.0005452893,0.0012140658,0.0049828714,0
0.0225806452,0.0144927536,0.0004514328,0.0027070677,0.385021097,1,0.0002644328,0.0006967586,0.0014091835,0.0037371535,0
0.0225806452,0.0199275362,0.0006181157,0.0036150734,0.3955696203,0.9221748401,0.0002119499,0.0010299909,0.0017777392,0.0059171598,0
0.0225806452,0.0887681159,0.002729432,0.015116479,0.3723628692,0.9925373134,0.0001877271,0.0046955468,0.0084551012,0.0258486453,0
0.0225806452,0.0833333333,0.0025627492,0.0142084733,0.2257383966,0.5778251599,0.00011304,0.0028173281,0.0047695443,0.0196200561,0
0.0258064516,0.2717391304,0.0093898018,0.0406084365,0.2162447257,0.9371002132,9.69E-005,0.0103604968,0.0275766379,0.0731859234,0
0.0290322581,0.0615942029,0.002382176,0.0084577705,0.3459915612,0.8176972281,0.0002058942,0.0038170251,0.0061353683,0.020242915,0
0.0225806452,0.0199275362,0.0006181157,0.0036150734,0.3955696203,0.8667377399,0.0003148971,0.0010299909,0.0016693405,0.0046714419,0
0.0322580645,0.3297101449,0.01393191,0.040264605,0.4356540084,0.8304904051,0.0007125555,0.0281732808,0.0365520531,0.064154469,0
0.0225806452,0.0815217391,0.0025071882,0.0139058047,0.2257383966,0.8784648188,0.0001715785,0.0027567404,0.0069158392,0.016194332,0
0.0774193548,0.527173913,0.0506507577,0.0282644016,0.4430379747,0.9093816631,0.0013140896,0.104241139,0.1445822313,0.1426346932,0
0.0290322581,0.1141304348,0.0043962607,0.0154796813,0.4873417722,0.9637526652,0.000371417,0.0097546198,0.0132463253,0.035814388,0
0.0322580645,0.1123188406,0.0047643521,0.0138501137,0.3808016878,0.7910447761,0.0004198627,0.0084519842,0.0119238607,0.0286515104,0
0.0290322581,0.0579710145,0.0022432737,0.0079735008,0.332278481,0.855010661,0.0001917642,0.0034534989,0.0060269696,0.0189971971,0
0.0129032258,0.009057971,0.0001597378,0.0028886688,0.332278481,0.7515991471,0.0005389584,0.0001211754,0.0003468759,0.0006228589,0
0.0258064516,0.1105072464,0.0038267609,0.0166637207,0.3122362869,0.8603411514,0.0002482842,0.00566495,0.010362919,0.0267829337,0
0.0290322581,0,2.08E-005,0.0002251854,1,1,0.0018167138,9.09E-005,6.50E-005,0,1
0.0387096774,0.0670289855,0.0033822733,0.0070606524,0.2742616034,0.9520255864,0.0004884941,0.004453196,0.0100810823,0.0137028963,0
0.0225806452,0.0163043478,0.0005069937,0.0030097362,0.3143459916,0.7473347548,0.0001513928,0.0006361709,0.0011707063,0.0046714419,0
0.1709677419,0.6449275362,0.1338394011,0.0159905858,0.2869198312,0.6204690832,0.001053694,0.1887609815,0.2691540563,0.3120523201,1
0.0322580645,0.2119565217,0.0089661495,0.0259568564,0.2510548523,0.7846481876,0.0001998385,0.0111784308,0.0223084594,0.0585487387,0
0.6322580645,0.356884058,0.2708527218,0.0024165058,0.2331223629,0.2878464819,0.0092712959,0.3225386247,0.280904479,0.0703830582,1
0.035483871,0.4891304348,0.0225369133,0.0546643648,0.1898734177,0.5181236674,0.0001877271,0.0225992124,0.0384815505,0.1211460604,0
0.0258064516,0.2880434783,0.0099523565,0.043029785,0.1719409283,0.7867803838,0.0001170771,0.0091790367,0.0248233101,0.0607287449,0
0.0483870968,0.740942029,0.0455113692,0.062030107,0.3470464135,0.5405117271,0.0009184497,0.0754316874,0.080735377,0.1398318281,0
0.0258064516,0.9184782609,0.0317044713,0.1366536479,0.1434599156,0.5703624733,9.89E-005,0.0258709482,0.0590556302,0.1800062286,0
0.0258064516,0.0688405797,0.0023891212,0.0104747538,0.2542194093,0.9328358209,0.0002139685,0.0029082096,0.0069808785,0.0152600436,0
0.0258064516,0.0452898551,0.0015765422,0.0069783265,0.1297468354,0.4850746269,7.47E-005,0.0010299909,0.0024714911,0.0090314544,0
0.1129032258,0.0760869565,0.0107024294,0.0028741407,0.0685654008,0.1289978678,0.0004178442,0.00527113,0.0059836101,0.0180629088,1
0.0161290323,0.0235507246,0.0005347742,0.0056320567,0.5474683544,1,0.0002603956,0.0012420479,0.0016693405,0.0062285892,0
0.0225806452,0.018115942,0.0005625547,0.0033124048,0.4483122363,0.9637526652,0.0002018571,0.0010602848,0.0016910202,0.0062285892,0
0.035483871,0.4710144928,0.021703499,0.0526473814,0.1803797468,0.5501066098,0.0001857085,0.0209330506,0.0390885834,0.1130488944,0
0.035483871,0.3007246377,0.013869404,0.0336809583,0.1824894515,0.7356076759,0.0001877271,0.0134504696,0.0325196202,0.0725630645,0
0.0258064516,0.0579710145,0.0020140847,0.0088621357,0.4282700422,0.9818763326,0.0002402099,0.0039079067,0.0061787278,0.0189971971,0
0.0290322581,0.0869565217,0.0033544928,0.0118476584,0.4936708861,0.9584221748,0.0003976585,0.0075128749,0.0100594025,0.0264715042,0
0.0322580645,0.2898550725,0.0122511911,0.0354219079,0.2964135021,0.6268656716,0.0003451756,0.0176310209,0.0248233101,0.0672687636,0
0.0096774194,0.1666666667,0.0025349687,0.0562794043,0.2742616034,0.7473347548,0.0001332257,0.0033020297,0.0060052899,0.0214886328,0
0.0161290323,0.0217391304,0.0004931035,0.0052301129,0.2964135021,0.8358208955,7.47E-005,0.0005755832,0.0012791051,0.0056057303,0
0.0129032258,0.0362318841,0.0006806217,0.0101527145,0.2563291139,0.7153518124,9.69E-005,0.0007270524,0.0015175823,0.0062285892,0
0.0129032258,0.0525362319,0.0009931521,0.0145111418,0.5643459916,0.9573560768,0.0002906742,0.0024538019,0.0029701253,0.0109000311,0
0,0.1322463768,0.000465323,0.179162843,0.1445147679,1,1.61E-005,0.000212057,0.001452543,0.0037371535,0
0.0129032258,0.3188405797,0.0060978151,0.0856987891,0.1835443038,0.4648187633,0.0001433185,0.0058467131,0.0094090101,0.0361258175,0
0.0225806452,0.0199275362,0.0006181157,0.0036150734,0.4831223629,0.8336886994,0.0003189342,0.0012723417,0.0016043013,0.0056057303,0
0.0032258065,0.0289855072,0.0001875182,0.0205645132,0.5654008439,0.9690831557,0.0011445297,0.0003938201,0.0005636734,0.0006228589,0
0.0290322581,0.0471014493,0.0018265665,0.0065206916,0.332278481,0.7270788913,0.0002058942,0.0027870342,0.0042058709,0.0149486141,0
0.0258064516,0.1920289855,0.0066395344,0.0287704634,0.1603375527,0.6620469083,8.48E-005,0.0057255377,0.0141135152,0.0426658362,0
0.0290322581,0.0326086957,0.0012709569,0.0045836128,0.5780590717,0.8880597015,0.0014412596,0.003241442,0.0035337987,0.004048583,0
0.0161290323,0.0199275362,0.0004514328,0.0048257477,0.0917721519,0.4818763326,8.68E-005,9.09E-005,0.0006503924,0.0018685768,1
0.0225806452,0.0398550725,0.0012292862,0.0069444276,0.4208860759,0.8208955224,0.0002180057,0.0023023326,0.003165243,0.012145749,0
0.0387096774,0.0670289855,0.0033822733,0.0070606524,0.2869198312,0.9307036247,0.0005672184,0.0046349591,0.0098642848,0.0127686079,0
0.0129032258,0.0235507246,0.0004375425,0.0067628265,0.3818565401,0.9392324094,7.67E-005,0.0006664647,0.0012791051,0.0062285892,0
0.0258064516,0.2137681159,0.0073896073,0.031998121,0.3902953586,0.9626865672,0.0002704885,0.0134807634,0.0222434202,0.0597944566,0
0.0258064516,0.0344202899,0.0012015057,0.005363287,0.2552742616,0.5501066098,0.0001029471,0.0013935171,0.0021029354,0.0105886017,0
0.0258064516,0.0597826087,0.0020765908,0.0091309054,0.2489451477,0.6172707889,0.0002220428,0.0024538019,0.0040974721,0.0127686079,0
0.0225806452,0.1213768116,0.0037295293,0.0205645132,0.2995780591,0.8592750533,0.0001836899,0.0053317177,0.0100810823,0.0295857988,0
0.0258064516,0.0942028986,0.0032642062,0.0142423721,0.279535865,0.7921108742,0.0001332257,0.0043623145,0.0081732645,0.0280286515,0
0.0032258065,0.75,0.0057158335,0.5024128738,0.4778481013,0.5501066098,0.0031812677,0.0124810663,0.0102545202,0.0074743071,0
0.0258064516,0.0869565217,0.0030141819,0.013164872,0.2056962025,0.7025586354,0.0001029471,0.0030899727,0.0067424012,0.0221114917,0
0.0129032258,0.0054347826,9.03E-005,0.0019201294,0.4198312236,0.6268656716,0.0007064998,6.06E-005,0.0001300785,0.0003114295,1
0.0225806452,0.2663043478,0.0081744058,0.0447779987,0.1518987342,0.6993603412,5.65E-005,0.0068161163,0.0182760265,0.056057303,0
0.0258064516,0.1757246377,0.0060769797,0.0263491149,0.2637130802,0.6929637527,0.0002079128,0.0078461072,0.0134631228,0.04048583,0
0.0290322581,0.0344202899,0.0013404081,0.0048257477,0.2352320675,0.9040511727,0.0001816714,0.0014541048,0.0037939557,0.0087200249,0
0.0258064516,0.0815217391,0.0028266637,0.012358563,0.2004219409,0.5469083156,8.68E-005,0.0028173281,0.0050080215,0.0214886328,0
0.0741935484,0.1775362319,0.0164529885,0.0099711133,0.9071729958,0.9573560768,0.0038494146,0.0654650106,0.0493214239,0.0333229524,0
0.0290322581,0.0326086957,0.0012709569,0.0045836128,0.5780590717,0.8486140725,0.0013322568,0.003241442,0.0033820405,0.0043600125,0
0.035483871,0.0851449275,0.0039517731,0.0096684447,0.2109704641,0.7388059701,0.0001433185,0.0041805513,0.0092789316,0.0261600747,0
