0,1,2,3,4,5,6,7,class
0.68,0.632183908,0.3544303797,0.15,0,0,0.6666666667,0.22,0
0.32,0.3908045977,0.3670886076,0.14,0,0,0.6666666667,0.37,0
0.6133333333,0.6666666667,0.2911392405,0.53,0,0,0.65,0.22,0
0.7466666667,0.5287356322,0.1772151899,0.15,0,0,0.6833333333,0.22,0
0.32,0.4712643678,0.2278481013,0.2,0,0,0.6333333333,0.22,0
0.3466666667,0.4022988506,0.1898734177,0.26,0,0,0.65,0.22,0
0.08,0.183908046,0.3164556962,0,0,0,0.5,0.31,0
0.4133333333,0.4367816092,0.3670886076,0.24,0,0,0.6833333333,0.38,0
0.2666666667,0.1954022989,0.5189873418,0.43,0,0,0.5166666667,0.39,0
0.4266666667,0.2873563218,0.4430379747,0.09,0,0,0.55,0.22,0
0.4533333333,0.4252873563,0.417721519,0.11,0,0,0.7833333333,0.22,0
0.3466666667,0.5057471264,0.4050632911,0.53,0,0,0.6666666667,0.25,0
0.56,0.5977011494,0.3924050633,0.3,0,0,0.55,0.31,0
0.48,0.4022988506,0.3037974684,0.44,0,0,0.6,0.27,0
0.4,0.5287356322,0.4430379747,0.09,0,0,0.6166666667,0.22,0
0.3333333333,0.3448275862,0.4430379747,0.1,0,0,0.6,0.22,0
0.56,0.5517241379,0.164556962,0.22,0,0,0.6333333333,0.22,0
0.6133333333,0.3448275862,0.3417721519,0.11,0,0,0.6333333333,0.22,0
0.5466666667,0.275862069,0.4683544304,0.16,0,0,0.6333333333,0.22,0
0.44,0.3333333333,0.4556962025,0.49,0,0,0.5833333333,0.27,0
0.8933333333,0.5747126437,0.2151898734,0.23,0,0,0.6666666667,0.22,0
0.16,0.1494252874,0.2784810127,0.17,0,0,0.7,0.3,0
0.5733333333,0.5402298851,0.3544303797,0.3,0,0,0.6666666667,0.22,0
0.3733333333,0.3103448276,0.2784810127,0.22,0,0,0.6333333333,0.48,0
0.3866666667,0.4137931034,0.3037974684,0.28,0,0,0.7,0.22,0
0.1066666667,0.3103448276,0.3797468354,0.18,0,0,0.6166666667,0.27,0
0.4933333333,0.367816092,0.5189873418,0.13,0,0,0.65,0.26,0
0.56,0.6551724138,0.3164556962,0.19,0,0,0.6833333333,0.44,0
0.4533333333,0.2988505747,0.4430379747,0.25,0,0,0.6333333333,0.33,0
0.36,0.4597701149,0.3924050633,0.37,0,0,0.6166666667,0.22,0
0.3866666667,0.4597701149,0.3924050633,0.15,0,0,0.75,0.22,0
0.36,0.4597701149,0.4050632911,0.37,0,0,0.6333333333,0.22,0
0.5466666667,0.4827586207,0.3797468354,0.13,0,0,0.65,0.22,0
0.2933333333,0.5172413793,0.3291139241,0.18,0,0,0.5833333333,0.22,0
0.2133333333,0.3448275862,0.5443037975,0.16,0,0,0.65,0.52,0
0.32,0.5287356322,0.3164556962,0.19,0,0,0.3833333333,0.22,0
0.28,0.3103448276,0.2278481013,0.19,0,0,0.55,0.62,0
0.8133333333,0.7011494253,0.4683544304,0.25,1,0,0.6666666667,0.22,0
0.5866666667,0.4022988506,0.4430379747,0.19,0,0,0.6666666667,0.31,0
0.5466666667,0.2873563218,0.2405063291,0.21,0,0,0.6166666667,0.22,0
0.4933333333,0.2528735632,0.4303797468,0.19,0,0,0.2833333333,0.22,0
0.32,0.4482758621,0.4050632911,0.41,0,0,0.4333333333,0.33,0
0.4266666667,0.1609195402,0.4556962025,0.18,0,1,0.6833333333,0.22,0
0.4933333333,0.4712643678,0.3544303797,0.14,0,0,0.7166666667,0.22,0
0.2533333333,0.2873563218,0.4430379747,0.44,0,0,0.5833333333,0.22,0
0.2933333333,0.3333333333,0.2151898734,0.4,0,0,0.6,0.47,0
0.5066666667,0.5287356322,0.4050632911,0.15,0,0,0.6,0.22,0
0.36,0.2413793103,0.5063291139,0.13,0,0,0.6,0.26,0
1,0.6091954023,0.3924050633,0.23,0,0,0.6666666667,0.22,1
0.3466666667,0.8045977011,0.4303797468,0.2,0,0,0.5666666667,0.4,0
0.3466666667,0.3563218391,0.3417721519,0.22,0,0,0.6333333333,0.22,0
0.5333333333,0.4827586207,0.3797468354,0.18,0,0,0.6333333333,0.43,0
0.1466666667,0.4367816092,0.4303797468,0.11,0,0,0.55,0.22,0
0.3866666667,0.4482758621,0.3797468354,0.13,0,0,0.5666666667,0.22,0
0.3733333333,0.4712643678,0.3544303797,0.29,0,0,0.6,0.25,0
0.5733333333,0.4367816092,0.4936708861,0.38,0,1,0.65,0.24,0
0.5066666667,0.4712643678,0.4430379747,0.22,0,0,0.6166666667,0.37,0
0.4666666667,0.4252873563,0.3797468354,0.2,0,0,0.6333333333,0.22,0
0.4133333333,0.5057471264,0.3670886076,0.09,0,0,0.65,0.42,0
0.24,0.367816092,0.2784810127,0.11,0,0,0.7166666667,0.22,0
0.4533333333,0.5517241379,0.3670886076,0.23,0,0,0.65,0.61,0
0.28,0.3563218391,0.4303797468,0.44,0,0,0.5666666667,0.51,0
0.2666666667,0.3333333333,0.3797468354,0.11,0,0,0.7333333333,0.22,0
0.5733333333,0.3103448276,0.3924050633,0.46,0,0,0.6666666667,0.22,0
0.28,0.2873563218,0.417721519,0.24,0,0,0.6833333333,0.22,0
0.64,0.5747126437,0.3291139241,0.22,0,0,0.65,0.27,0
0.48,0.4712643678,0.2784810127,0.18,0,0,0.6666666667,0.31,0
0.5733333333,0.3793103448,0.3797468354,0.1,0,0,0.5833333333,0.31,0
0.6266666667,0.5632183908,0.3544303797,0.15,0,0,0.6666666667,0.22,0
0.52,0.632183908,0.2658227848,0.36,0,0,0.6,0.22,0
0.5466666667,0.367816092,0.4303797468,0.27,0,0,0.5833333333,0.11,0
0.3733333333,0.3448275862,0.3670886076,0.25,0,0,0.5666666667,0.22,0
0.4,0.4597701149,0.3417721519,0.51,0,0,0.6833333333,0.22,0
0.4133333333,0.2988505747,0.4430379747,0.23,0,0,0.7833333333,0.22,0
0.3866666667,0.3908045977,0.3164556962,0.16,0,0,0.6333333333,0.22,0
0.2666666667,0.275862069,0.3797468354,0.38,0,0,0.5166666667,0.22,0
0.24,0.2988505747,0.4556962025,0.11,0,0,0.5833333333,0.22,0
0.56,0.6206896552,0.4430379747,0.41,0,0,0.5666666667,0.22,0
0.5466666667,0.4597701149,0.4556962025,0.46,0,0,0.6333333333,0.27,0
0.4,0.3793103448,0.3544303797,0.27,0,0,0.7666666667,0.22,0
0.36,0.367816092,0.4050632911,0.19,0,0,0.4666666667,0.28,0
0.2666666667,0.2068965517,0.4050632911,0.16,0,0,0.6666666667,0.44,0
0.2666666667,0.3448275862,0.5189873418,0.27,0,0,0.5833333333,0.22,0
0.5733333333,0.5287356322,0.3037974684,0.23,0,0,0.7,0.22,0
0.36,0.4712643678,0.3797468354,0.16,0,0,0.75,0.22,0
0,0.2873563218,0.3037974684,0.09,0,0,0.6833333333,0.27,0
0.32,0.4367816092,0.4683544304,0.15,0,0,0.5333333333,0.27,0
0.32,0.4137931034,0.3291139241,0.09,0,0,0.6,0.22,0
0.6933333333,0.4712643678,0.4303797468,0.23,0,0,1,0.22,0
0.6266666667,0.4597701149,0.3037974684,0.13,0,0,0.6666666667,0.22,0
0.1866666667,0.4827586207,0.3924050633,0.17,0,0,0.65,0.22,0
0.32,0.4942528736,0.4050632911,0.16,0,0,0.7,0.26,0
0.32,0.3448275862,0.3670886076,0.28,0,0,0.6166666667,0.22,0
0.8133333333,0.7931034483,0.4430379747,0.21,0,0,0.9333333333,0.22,0
0.3333333333,0.3448275862,0.582278481,0.7,0,0,0.4833333333,0.25,0
0.24,0.2298850575,0.3417721519,0.42,0,0,0.5666666667,0.43,0
0.5466666667,0.4942528736,0.2151898734,0.39,0,0,0.6833333333,0.57,0
0.5466666667,0.4022988506,0.3797468354,0.47,0,0,0.7,0.22,0
0.4533333333,0.3793103448,0.417721519,0.41,0,0,0.6666666667,0.22,0
0.44,0.4827586207,0.3924050633,0.16,0,0,0.6333333333,0.31,0
0.4666666667,0.4712643678,0.3291139241,0.49,0,0,0.6833333333,0.22,0
0.5333333333,0.5057471264,0.2911392405,0.37,0,0,0.65,0.25,0
0.24,0.091954023,1,0.8,0,0,0,0.01,0
0.2666666667,0.2413793103,0.4683544304,0.24,0,0,0.5166666667,0.18,0
0.3066666667,0.367816092,0.5063291139,0.29,0,0,0.5166666667,0.22,0
0.2,0.367816092,0.2278481013,0.14,0,0,0.5333333333,0.22,0
0.4666666667,0.7356321839,0.2151898734,0.34,0,0,0.6333333333,0.22,0
0.2133333333,0.2873563218,0.3291139241,0.14,0,0,0.6333333333,0.47,0
0.2933333333,0.1954022989,0.4430379747,0.12,0,0,0.6666666667,0.38,0
0.3066666667,0.4367816092,0.2658227848,0.13,0,0,0.5333333333,0.25,0
0.88,0.9310344828,0.1392405063,0.21,0,0,0.6333333333,0.22,1
0.3333333333,0.2183908046,0.3417721519,0.16,0,0,0.7,0.22,0
0.3733333333,0.3218390805,0.3544303797,0.14,1,0,0.6666666667,0.3,0
0.4533333333,0.3793103448,0.3544303797,0.21,0,0,0.7,0.22,0
0.4266666667,0.4942528736,0.2025316456,0.2,0,0,0.6666666667,0.22,0
0.4,0.4942528736,0.4683544304,0.19,0,0,0.5166666667,0.64,0
0.2666666667,0.1954022989,0.5189873418,0.43,0,0,0.5166666667,0.39,0
0.5066666667,0.4367816092,0.417721519,0.2,0,0,0.7166666667,0.22,0
0.32,0.4597701149,0.253164557,0.15,0,0,0.6833333333,0.25,0
0.2933333333,1,0.2151898734,0.41,0,0,0.6166666667,0.27,0
0.3066666667,0.3563218391,0.3670886076,0.13,0,0,0.65,0.39,0
0.7333333333,0.6896551724,0.253164557,0.28,0,0,0.5166666667,0.22,1
0.36,0.6666666667,0.3670886076,0.21,0,0,0.6833333333,0.27,0
0.7333333333,0.5517241379,0.2025316456,0.3,0,0,0.7333333333,0.22,0
0.52,0.632183908,0.3924050633,0.39,0,0,0.3833333333,0.22,0
0.3733333333,0.367816092,0.3670886076,0.6,0,0,0.6,0.22,0
0.9066666667,0.4942528736,0.1518987342,0.38,1,0,0.7,0.25,0
0.6266666667,0.2068965517,0.4050632911,0.15,0,0,0.6666666667,0.31,0
0.4666666667,0.2068965517,0.4430379747,0.16,0,0,0.7,0.22,0
0.8,0.632183908,0.1772151899,0.19,0,0,0.6666666667,0.43,1
0.3866666667,0.3563218391,0.4050632911,0.31,0,0,0.5833333333,0.22,0
0.48,0.4712643678,0.2784810127,0.1,0,0,0.7333333333,0.32,0
0.0666666667,0.4597701149,0.1898734177,0.22,0,0,0.6833333333,0.31,0
0.3733333333,0.367816092,0.3797468354,0.3,0,0,0.5833333333,0.44,0
0.8,0.7011494253,0.2025316456,0.29,0,0,0.5333333333,0.22,1
0.3333333333,0.5172413793,0.253164557,0.65,0,0,0.55,0.26,0
0.4933333333,0.4367816092,0.417721519,0.52,0,0,0.5666666667,0.25,0
0.8533333333,0.724137931,0.1392405063,0.37,0,0,0.6333333333,0.22,0
0.32,0.3333333333,0.0253164557,0.16,0,0,0.45,0.22,0
0.2,0.3563218391,0.417721519,0.21,0,0,0.45,0.19,0
0.4,0.3218390805,0.5696202532,0.26,0,0,0.6666666667,0.22,0
0.16,0.632183908,0.3291139241,0.26,0,0,0.5666666667,0.37,0
0.32,0.4712643678,0.4683544304,0.2,0,0,0.65,0.22,0
0.4933333333,0.4827586207,0.2658227848,0.22,0,0,0.5833333333,0.22,0
0.24,0.3333333333,0.4430379747,0.28,0,0,0.5666666667,0.22,0
0.1066666667,0.1494252874,0.4050632911,0.17,0,0,0.5333333333,0.22,0
0.7333333333,0.275862069,0.5316455696,0.38,0,0,0.45,0.14,0
0.4533333333,0.4942528736,0.3797468354,0.42,0,0,0.6666666667,0.36,0
0.3333333333,0.1724137931,0.4556962025,0.18,0,0,0.4833333333,0.22,0
0.2666666667,0.3333333333,0.3164556962,0.15,0,0,0.6333333333,0.31,0
0.56,0.5517241379,0.3797468354,0.62,0,0,0.6333333333,0.38,0
0.3066666667,0.3448275862,0.1898734177,0.33,0,0,0.6333333333,0.22,0
0.48,0.5057471264,0.4936708861,0.36,0,0,0.6166666667,0.22,0
0.4266666667,0.367816092,0.4050632911,0.16,0,0,0.6,0.31,0
0.5066666667,0.5977011494,0.3670886076,0.28,0,0,0.7,0.22,0
0.5466666667,0.4827586207,0.3924050633,0.22,0,0,0.5166666667,0.22,0
0.3466666667,0.3908045977,0.3291139241,0.18,0,0,0.5666666667,0.22,0
0.5733333333,0.632183908,0.1139240506,0.27,0,0,0.7,0.22,0
0.72,0.4942528736,0.2278481013,0.27,0,0,0.65,0.22,0
0.5066666667,0.4827586207,0.3924050633,0.13,0,0,0.6666666667,0.25,0
0.7333333333,0.275862069,0.5316455696,0.38,0,0,0.45,0.14,0
0.28,0.3103448276,0.5696202532,0.35,0,0,0.5,0.11,0
0.52,0.4712643678,0.4810126582,0.14,0,0,0.65,0.27,0
0.48,0.3333333333,0.4050632911,0.19,0,0,0.5666666667,0.22,0
0.5866666667,0.3793103448,0.3797468354,0.37,0,0,0.6333333333,0.22,0
0.3333333333,0.4597701149,0.4556962025,0.17,0,0,0.6,0.22,0
0.52,0.4482758621,0.3164556962,0.17,0,0,0.6,0.73,0
0.8533333333,0.7586206897,0.1392405063,0.37,0,0,0.4666666667,0.22,1
0.4,0.3793103448,0.4303797468,0.28,0,0,0.5166666667,0.46,0
0.5733333333,0.3908045977,0.3037974684,0.22,0,0,0.6333333333,0.29,0
0.5066666667,0.4942528736,0.3037974684,0.14,0,0,0.6833333333,0.22,0
0.2533333333,0.632183908,0.3164556962,0.16,0,0,0.6666666667,0.28,0
0.48,0.2873563218,0.5696202532,0.25,0,0,0.5,0.22,0
0.4933333333,0.4597701149,0.4050632911,0.17,0,0,0.6333333333,0.39,0
0.76,0.7126436782,0.4683544304,0.47,0,0,0.45,0.35,0
0.4266666667,0.4252873563,0.2658227848,0.43,0,0,0.6166666667,0.36,0
0.4533333333,0.4712643678,0.4936708861,0.57,0,0,0.75,0.22,0
0.4,0.3448275862,0.3417721519,0.16,0,0,0.55,0.27,0
0.1333333333,0.4942528736,0.4430379747,0.18,0,0,0.65,0.22,0
0.4133333333,0.4712643678,0.3670886076,0.17,0,0,0.6666666667,0.22,0
0.5066666667,0.2528735632,0.1898734177,0.29,0,0,0.6333333333,0.22,0
0.4266666667,0.2988505747,0.3924050633,0.29,0,0,0.5833333333,0.22,0
0.5733333333,0.5632183908,0.417721519,0.4,0,0,0.6166666667,0.22,0
0.44,0.3908045977,0.4430379747,0.31,0,0,0.7166666667,0.26,0
0.4,0.5517241379,0.3670886076,0.23,0,0,0.6,0.22,0
0.3066666667,0.2643678161,0.4303797468,0.15,0,0,0.6666666667,0.22,0
0.68,0.4252873563,0.2784810127,0.27,0,0,0.8,0.22,0
0.3066666667,0.1954022989,0.4556962025,0.13,0,0,0.55,0.22,0
0.4,0.275862069,0.3164556962,0.28,0,0,0.65,0.99,0
0.92,0.908045977,0.3670886076,0.37,1,0,0.6666666667,0.32,0
0.2533333333,0.632183908,0.2151898734,0.08,0,0,0.6666666667,0.25,0
0.1733333333,0.632183908,0.253164557,0.17,0,0,0.6333333333,0.22,0
0.6,0.5172413793,0.3924050633,0.15,0,0,0.65,0.29,0
0.28,0.6206896552,0.1518987342,0.17,0,0,0.6333333333,0.22,0
0.3733333333,0.4252873563,0.4556962025,0.29,0,0,0.5166666667,0.11,0
0.36,0.3218390805,0.1012658228,0.21,0,0,0.6,0.22,0
0.5733333333,0.4367816092,0.3544303797,0.18,0,0,0.6666666667,0.38,0
0.3066666667,0.1724137931,0.4683544304,0.44,0,0,0.4666666667,0.22,0
0.76,0.6781609195,0.3291139241,0.25,0,0,0.7333333333,0.22,1
0.5066666667,0.7586206897,0.3037974684,0.25,0,0,0.6333333333,0.22,0
0.4533333333,0.4827586207,0.4430379747,0.18,0,0,0.6166666667,0.38,0
0.2133333333,0.4827586207,0.3797468354,0.43,0,0,0.6333333333,0.22,0
0.7066666667,0.6436781609,0.2784810127,0.33,0,0,0.75,0.22,1
0.5466666667,0.5402298851,0.2784810127,0.12,0,0,0.7,0.22,0
0.36,0.4367816092,0.3417721519,0.38,0,0,0.65,0.22,0
0.5866666667,0.4252873563,0.5063291139,0.21,0,0,0.7,0.54,0
0.2666666667,0.5172413793,0.3670886076,0.22,0,0,0.5666666667,0.22,0
0.2666666667,0.4367816092,0.2278481013,0.18,0,0,0.6333333333,0.27,0
0.44,0.4137931034,0.4810126582,0.47,0,0,0.6,0.36,0
0.76,0.6206896552,0.3291139241,0.34,0,0,0.4833333333,0.22,0
0.6266666667,0.3563218391,0.4430379747,0.15,0,0,0.7166666667,0.22,0
0.56,0.4367816092,0.3291139241,0.21,0,0,0.5666666667,0.22,0
0.44,0.4942528736,0.5316455696,0.25,0,0,0.4833333333,0.22,0
0.4133333333,0.367816092,0.4303797468,0.5,0,0,0.6666666667,0.22,0
0.8,0.8390804598,0.2911392405,0.27,0,0,0.5833333333,0.22,1
0.3733333333,0.2873563218,0.4810126582,0.18,0,0,0.5166666667,0.45,0
0.4133333333,0.3563218391,0.3164556962,0.37,0,0,0.55,0.36,0
0.5066666667,0.4597701149,0.4303797468,0.46,0,0,0.65,0.22,0
0.88,0.5057471264,0.2658227848,0.57,0,0,0.6166666667,0.32,0
0.3333333333,0.4597701149,0.4050632911,0.64,0,0,0.5666666667,0.22,0
0.5866666667,0.2873563218,0.4556962025,0.36,0,0,0.5166666667,0.21,0
0.3733333333,0.3793103448,0.5063291139,0.2,0,0,0.8166666667,0.22,0
0.92,0.7011494253,0.3797468354,0.4,0,0,0.7,0.22,0
0.2266666667,0.2528735632,0.5063291139,0.19,0,0,0.65,0.25,0
0.52,0.4137931034,0.417721519,0.15,0,0,0.6166666667,0.35,0
0.4266666667,0.5402298851,0.2784810127,0.56,0,0,0.3833333333,0.22,0
0.84,0.7816091954,0.4303797468,0.35,0,0,0.4833333333,0.22,0
0.3066666667,0.275862069,0.417721519,0.13,0,0,0.5833333333,0.22,0
0.28,0.367816092,0.2025316456,0.19,0,0,0.65,0.3,0
0.6133333333,0.5172413793,0.4556962025,0.1,0,0,0.65,0.33,0
0.4133333333,0.3793103448,0.2151898734,0.29,0,0,0.6666666667,0.22,0
0.5333333333,0.3908045977,0.4936708861,0.18,0,0,0.6333333333,0.22,0
0.8,0.5402298851,0.2658227848,0.33,0,0,0.7333333333,0.22,0
0.52,0.4482758621,0.3417721519,0.17,0,0,0.55,0.22,0
0.2666666667,0.2413793103,0.1392405063,0.22,0,0,0.7166666667,0.22,0
0.3733333333,0.2988505747,0.3164556962,0.29,0,0,0.4833333333,0.22,0
0.4933333333,0.4252873563,0.3797468354,0.26,0,0,0.65,0.22,0
0.3866666667,0.2528735632,0.6075949367,0.18,0,0,0.2833333333,0.25,0
0.3866666667,0.3793103448,0.4430379747,0.12,0,0,0.7,0.22,0
0.3466666667,0.2183908046,0.4430379747,0.27,0,0,0.5666666667,0.27,0
0.44,0.4252873563,0.5189873418,0.23,0,0,0.3666666667,0.11,0
0.8133333333,0.5977011494,0.2405063291,0.16,0,0,0.8333333333,0.22,0
0.24,0.3103448276,0.4050632911,0.18,0,0,0.4833333333,0.38,0
0.4533333333,0.4022988506,0.3164556962,0.29,0,0,0.6833333333,0.22,0
0.3466666667,0.4367816092,0.4936708861,0.25,0,0,0.7,0.22,0
0.04,0.5402298851,0.3670886076,0.29,0,0,0.6333333333,0.22,0
0.5333333333,0.4827586207,0.3924050633,0.16,0,0,0.6,0.39,0
0.2666666667,0.3563218391,0.3797468354,0.56,0,0,0.6166666667,0.38,0
0.3066666667,0.4597701149,0.5063291139,0.21,0,0,0.5833333333,0.33,0
0.44,0.367816092,0.3544303797,0.15,0,0,0.7,0.43,0
0.8266666667,0.5632183908,0.1772151899,0.35,0,0,0.7833333333,0.28,0
0.84,0.7931034483,0.2405063291,0.31,0,0,0.7333333333,0.25,1
0.4533333333,0.632183908,0.3544303797,0.59,0,0,0.6833333333,0.27,0
0.4933333333,0.4942528736,0.4556962025,0.18,0,0,0.5333333333,0.25,0
0.5333333333,0.5287356322,0.3670886076,0.58,0,0,0.6666666667,0.22,0
0.3066666667,0.5977011494,0.2151898734,0.17,0,0,0.7333333333,0.22,0
0.5466666667,0.6206896552,0.3544303797,0.16,0,0,0.5666666667,0.28,0
0.76,0.7931034483,0.3164556962,0.24,0,0,0.5833333333,0.22,0
0.3466666667,0.2298850575,0.417721519,0.37,0,0,0.4166666667,0.16,0
0.4666666667,0.3908045977,0.4683544304,0.18,0,0,0.35,0.11,0
0.2533333333,0.3448275862,0.2278481013,0.12,0,0,0.6,0.22,0
0.3866666667,0.3908045977,0.5189873418,0.3,0,0,0.4166666667,0.22,0
0.32,0.2988505747,0.5063291139,0.17,0,0,0.6166666667,0.61,0
0.56,0.4827586207,0.4556962025,0.18,0,0,0.6333333333,0.22,0
0.5333333333,0.4712643678,0.1392405063,0.15,0,0,0.65,0.25,0
0.4933333333,0.4712643678,0.4430379747,0.18,0,0,0.55,0.29,0
0.3333333333,0.3333333333,0.2658227848,0.2,0,0,0.6,0.22,0
0.2133333333,0.2528735632,0.4430379747,0.19,0,0,0.6166666667,0.22,0
0.3733333333,0.5057471264,0.2151898734,0.28,0,0,0.6666666667,0.31,0
0.2,0.3908045977,0.4303797468,0.25,0,0,0.6,0.22,0
0.28,0.4367816092,0.6835443038,0.17,0,0,0.7,0.22,0
0.48,0.3103448276,0.4556962025,0.12,0,0,0.6666666667,0.32,0
0.28,0.3333333333,0.3670886076,0.19,0,0,0.5166666667,0.22,0
0.4133333333,0.4712643678,0.4430379747,0.29,0,0,0.6333333333,0.43,0
0.8,0.7471264368,0.3797468354,0.28,0,0,0.3333333333,0.22,0
0.44,0.5632183908,0.417721519,0.66,0,0,0.6,0.22,0
0.3066666667,0.3563218391,0.3291139241,0.25,0,0,0.6833333333,0.56,0
0.28,0.2183908046,0.5443037975,0.41,0,0,0.5166666667,0.11,0
0.48,0.3793103448,0.417721519,0.37,0,0,0.6333333333,0.3,0
0.4933333333,0.4827586207,0.4430379747,0.14,0,0,0.6166666667,0.25,0
0.1866666667,0.3563218391,0.4050632911,0.23,0,0,0.6333333333,0.32,0
0.3333333333,0.3908045977,0.3924050633,0.41,0,0,0.6666666667,0.32,0
0.4666666667,0.4942528736,0.417721519,0.53,0,0,0.5333333333,0.22,0
0.3466666667,0.3218390805,0.2025316456,0.18,0,0,0.6833333333,0.31,0
0.48,0.4367816092,0.4303797468,0.57,0,0,0.55,0.22,0
0.7733333333,0.6436781609,0.3417721519,0.13,0,0,0.7333333333,0.4,0
0.1866666667,0.367816092,0.3670886076,0.17,0,0,0.6,0.22,0
0.3066666667,0.3333333333,0.4556962025,0.35,0,0,0.6666666667,0.25,0
0.2133333333,0.2873563218,0.4050632911,0.26,0,0,0.65,0.27,0
0.44,0.4367816092,0.4556962025,0.27,0,0,0.5833333333,0.22,0
0.5733333333,0.3793103448,0.4810126582,0.16,0,0,0.6,0.22,0
0.5333333333,0.4367816092,0.164556962,0.13,0,0,0.6666666667,0.27,0
0.2933333333,0.3563218391,0.417721519,0.24,0,0,0.6333333333,0.49,0
0.6533333333,0.6091954023,0.1392405063,0.54,0,0,0.6333333333,0.22,0
0.3066666667,0.4597701149,0.2911392405,0.18,0,0,0.6833333333,0.31,0
0.2,0.2183908046,0.3924050633,0.18,0,0,0.5833333333,0.34,0
0.88,0.5172413793,0.1518987342,0.04,0,0,0.6666666667,0.22,0
0.3466666667,0.6206896552,0.3417721519,0.27,0,0,0.6666666667,0.22,0
0.4533333333,0.4367816092,0.3924050633,0.51,0,0,0.6833333333,0.22,0
0.4533333333,0.4022988506,0.4683544304,0.22,0,0,0.6166666667,0.28,0
0.72,0.5287356322,0.4050632911,0.15,0,0,0.6,0.33,0
0.4933333333,0.5862068966,0.3670886076,0.13,0,0,0.6,0.22,0
0.4133333333,0.2413793103,0.3291139241,0.14,0,0,0.5666666667,0.26,0
0.3333333333,0.1724137931,0.1518987342,0.23,0,0,0.4333333333,0.26,0
0.3466666667,0.2298850575,0.417721519,0.37,0,0,0.4166666667,0.16,0
0.3333333333,0.3563218391,0.1518987342,0.17,0,0,0.6833333333,0.27,0
0.28,0.1494252874,0.4936708861,0.1,0,0,0.5833333333,0.44,0
0.6533333333,0.4827586207,0.164556962,0.2,0,0,0.8166666667,0.22,0
0.3066666667,0.3448275862,0.3544303797,0.17,0,0,0.6333333333,0.36,0
0.0933333333,0.1379310345,0.4556962025,0.28,0,0,0.6333333333,0.11,0
0.8133333333,0.7126436782,0.2405063291,0.28,0,0,0.6666666667,0.22,0
0.72,0.4367816092,0.3544303797,0.23,0,0,0.2833333333,0.32,0
0.4266666667,0.3218390805,0.1392405063,0.21,0,0,0.6166666667,0.32,0
0.3466666667,0.1034482759,0.7341772152,0.79,0,0,0.15,0,0
0.48,0.2068965517,0.4683544304,0.39,0,0,0.5666666667,0.37,0
0.3066666667,0.3908045977,0.3417721519,0.18,0,0,0.55,0.22,0
0.2266666667,0.3103448276,0.1139240506,0.23,0,0,0.6333333333,0.22,0
0.48,0.4367816092,0.4303797468,0.05,0,0,0.5333333333,0.25,0
0.8,0.6896551724,0.3544303797,0.46,0,0,0.4166666667,0.22,0
0.56,0.5172413793,0.3164556962,0.19,0,0,0.7166666667,0.27,0
0.6933333333,0.6091954023,0.1898734177,0.09,0,0,0.7166666667,0.22,1
0.0533333333,0.3218390805,0.4303797468,0.11,0,0,0.6166666667,0.27,0
0.2133333333,0.2988505747,0.3924050633,0.09,0,0,0.5666666667,0.28,0
0.4933333333,0.4022988506,0.2911392405,0.08,0,0,0.65,0.27,0
