0,1,2,3,4,5,6,7,class
0,0.6,0.6086956522,0.1150442478,0.2534088897,0.2498318763,0.2073732719,0.1679123069,0
1,0.4551724138,0.4347826087,0.0884955752,0.0952718257,0.0642232683,0.0796576695,0.0891878426,0
0.5,0.6827586207,0.6869565217,0.1504424779,0.3881707101,0.2777404169,0.245556287,0.4020926756,0
0,0.6551724138,0.652173913,0.1327433628,0.3090136356,0.277067922,0.250164582,0.2456402591,0
0.5,0.8965517241,0.8782608696,0.185840708,0.7575703914,0.4364492266,0.5233706386,1,0
0.5,0.6896551724,0.7304347826,0.1415929204,0.3162741279,0.2417619368,0.2903225806,0.2685600399,0
0,0.6965517241,0.6782608696,0.1194690265,0.287586329,0.253194351,0.2514812377,0.2177379173,0
0,0.7862068966,0.7739130435,0.1548672566,0.454754737,0.3789509079,0.3785385122,0.3831589437,0
0,0.5172413793,0.4869565217,0.110619469,0.1228971135,0.0793544048,0.1382488479,0.1131041355,0
0,0.7103448276,0.6695652174,0.1327433628,0.3377014344,0.245460659,0.3186306781,0.2924763328,0
1,0.2620689655,0.2434782609,0.0486725664,0.0290419692,0.0238735709,0.0223831468,0.0234180369,0
0.5,0.7655172414,0.7391304348,0.1548672566,0.483619621,0.3365837256,0.3989466754,0.5117090184,0
0,0.724137931,0.6869565217,0.1415929204,0.4037542058,0.3618022865,0.2955892034,0.3044344793,0
0,0.7448275862,0.7304347826,0.1504424779,0.4180981052,0.3180901143,0.3805134957,0.2376681614,0
0,0.7172413793,0.7565217391,0.1637168142,0.4189835311,0.323470074,0.2646477946,0.3582461385,0
0,0.5793103448,0.5565217391,0.1371681416,0.3449619267,0.3019502354,0.3001974984,0.245142003,0
0.5,0.6551724138,0.6260869565,0.1592920354,0.4120772091,0.3369199731,0.3956550362,0.3084205282,0
1,0.275862069,0.2608695652,0.0707964602,0.0332920135,0.0235373235,0.0236998025,0.0284005979,0
0.5,0.8068965517,0.8260869565,0.1504424779,0.5061094386,0.4176193679,0.4061882818,0.3951170902,0
0,0.724137931,0.7739130435,0.1415929204,0.3587745706,0.2679892401,0.2277814352,0.3273542601,0
1,0.5034482759,0.4956521739,0.092920354,0.1211262617,0.0820443847,0.1059907834,0.1230692576,1
0,0.8206896552,0.852173913,0.1769911504,0.6022666903,0.5595158036,0.4917709019,0.4070752367,0
0,0.6137931034,0.5739130435,0.1460176991,0.2794404108,0.2515131137,0.2363396972,0.1793721973,0
0,0.4068965517,0.4,0.0884955752,0.0800425004,0.0447209146,0.0882159315,0.0792227205,0
1,0.6068965517,0.6,0.1194690265,0.2459713122,0.2145258911,0.1645819618,0.172894868,0
0.5,0.2965517241,0.2956521739,0.0663716814,0.0488755091,0.0339609953,0.030283081,0.03836572,0
0,0.8206896552,0.8434782609,0.1725663717,0.4303169825,0.3570948218,0.3594470046,0.3288490284,0
0.5,0.6482758621,0.6,0.1238938053,0.2748361962,0.246805649,0.2824226465,0.177877429,0
1,0.3862068966,0.3652173913,0.0752212389,0.085532141,0.0813718897,0.0684660961,0.0582959641,0
0,0.6068965517,0.5913043478,0.1061946903,0.2280857092,0.1909885676,0.1790651745,0.1699053313,0
1,0.5310344828,0.5217391304,0.0973451327,0.1499911457,0.1348352387,0.1059907834,0.1280518186,0
1,0.3931034483,0.3826086957,0.0840707965,0.0761466265,0.0558170814,0.0566161949,0.0881913303,0
0,0.5103448276,0.5130434783,0.1017699115,0.127324243,0.1045729657,0.0908492429,0.1150971599,1
1,0.524137931,0.4695652174,0.1194690265,0.2897113512,0.268661735,0.2251481238,0.2087693074,1
0.5,0.6,0.4956521739,0.1592920354,0.2473879936,0.2091459314,0.2165898618,0.1978076731,0
0,0.6620689655,0.6173913043,0.110619469,0.2114397025,0.1570275723,0.1922317314,0.1918285999,1
0.5,0.675862069,0.6869565217,0.1548672566,0.4372233044,0.3560860794,0.3225806452,0.3054309915,0
0,0.5724137931,0.5913043478,0.1238938053,0.1937311847,0.1482851379,0.1672152732,0.1479820628,0
0,0.7655172414,0.7565217391,0.1371681416,0.4345670267,0.3591123067,0.3811718236,0.3323368211,0
0.5,0.5034482759,0.5043478261,0.1504424779,0.1439702497,0.1002017485,0.107965767,0.1494768311,0
0,0.6275862069,0.6608695652,0.1415929204,0.3120240836,0.2118359112,0.2152732061,0.3323368211,0
0,0.675862069,0.6869565217,0.1415929204,0.3162741279,0.2784129119,0.2560895326,0.2436472347,0
0.5,0.5517241379,0.6,0.1017699115,0.1908978219,0.1244115669,0.1342988808,0.2077727952,0
1,0.324137931,0.2956521739,0.0619469027,0.0366566318,0.291862811,0.0190915076,0.03836572,0
1,0.3931034483,0.3652173913,0.0840707965,0.0812820967,0.0699394755,0.0599078341,0.0732436472,0
0,0.8344827586,0.8260869565,0.1814159292,0.5291305118,0.3910558171,0.4430546412,0.4618834081,0
0.5,0.4965517241,0.5130434783,0.092920354,0.1478661236,0.1297915266,0.1316655695,0.1280518186,0
0,0.5448275862,0.547826087,0.1150442478,0.1843456703,0.1344989913,0.1744568795,0.1629297459,0
0.5,0.8,0.8260869565,0.1460176991,0.4538693111,0.3913920646,0.1645819618,0.3971101146,1
0,0.8344827586,0.8260869565,0.1592920354,0.5408181335,0.5127774042,0.409479921,0.3996013951,0
0,0.7310344828,0.7391304348,0.1504424779,0.4184522755,0.3907195696,0.3107307439,0.3143996014,0
0,0.6689655172,0.6782608696,0.1415929204,0.3168053834,0.2817753867,0.2857142857,0.2192326856,1
0,0.2896551724,0.2695652174,0.0663716814,0.0412608465,0.0363147276,0.0368663594,0.03836572,0
1,0.4827586207,0.4434782609,0.0840707965,0.123428369,0.1099529254,0.0928242265,0.0981564524,1
0.5,0.7655172414,0.7565217391,0.1991150442,0.4724632548,0.4569603228,0.340355497,0.3218734429,0
0,0.5586206897,0.5652173913,0.1194690265,0.1862936072,0.1338264963,0.1830151415,0.1579471849,0
1,0.5793103448,0.5565217391,0.1017699115,0.1788560298,0.1613987895,0.1349572087,0.1479820628,1
0.5,0.5310344828,0.5217391304,0.1150442478,0.1615016823,0.1284465367,0.1382488479,0.1280518186,0
0,0.7586206897,0.7826086957,0.1548672566,0.3998583319,0.3641560188,0.297564187,0.3203786746,1
0,0.6689655172,0.6869565217,0.1283185841,0.3159199575,0.2605917956,0.2751810402,0.2615844544,0
1,0.3310344828,0.2695652174,0.0530973451,0.0435629538,0.0396772024,0.0487162607,0.0333831589,0
0,0.6137931034,0.5913043478,0.110619469,0.2867009031,0.2706792199,0.2179065174,0.1978076731,0
1,0.6,0.6086956522,0.1150442478,0.2114397025,0.2054472091,0.1514154049,0.1464872945,1
0,0.6344827586,0.6608695652,0.1327433628,0.2532318045,0.2330195024,0.18959842,0.1918285999,0
0.5,0.6827586207,0.6869565217,0.1592920354,0.3208783425,0.26933423,0.2850559579,0.2526158445,0
0,0.7862068966,0.7391304348,0.1327433628,0.4214627236,0.4065232011,0.3410138249,0.2825112108,0
0,0.5724137931,0.5826086957,0.1194690265,0.20896051,0.1620712845,0.1257406188,0.1813652217,0
1,0.6137931034,0.5913043478,0.1283185841,0.2720028334,0.2844653665,0.1863067808,0.187344295,0
1,0.1724137931,0.1565217391,0.0530973451,0.0123959625,0.007733692,0.0118499013,0.009466866,0
0.5,0.7103448276,0.7130434783,0.1327433628,0.406941739,0.4115669132,0.3140223831,0.2491280518,0
1,0.2965517241,0.2782608696,0.0575221239,0.0341774393,0.0279085407,0.0269914417,0.0293971101,0
0.5,0.7448275862,0.7739130435,0.1814159292,0.3908269878,0.2982515131,0.2982225148,0.3871449925,0
1,0.2896551724,0.2695652174,0.0619469027,0.0378962281,0.0289172831,0.0342330481,0.0313901345,0
1,0.5517241379,0.5391304348,0.1017699115,0.1728351337,0.1492938803,0.1619486504,0.1315396114,0
0.5,0.6482758621,0.5739130435,0.1327433628,0.3954312024,0.3641560188,0.3212639895,0.2820129547,0
1,0.4413793103,0.4173913043,0.0796460177,0.106428192,0.0954942838,0.0868992758,0.0747384155,0
0.5,0.8137931034,0.8086956522,0.1460176991,0.5973083053,0.4899125757,0.5352205398,0.4235176881,0
0,0.5310344828,0.5565217391,0.1238938053,0.180095626,0.1284465367,0.1369321922,0.2027902342,0
0,0.5448275862,0.5391304348,0.1061946903,0.2160439171,0.2192333557,0.1968400263,0.1380169407,1
0.5,0.6206896552,0.652173913,0.110619469,0.2872321587,0.2222595831,0.2179065174,0.1753861485,0
0,0.875862069,0.8782608696,0.1548672566,0.6098813529,0.3799596503,0.6017116524,0.4593921276,0
0,0.8206896552,0.7913043478,0.1769911504,0.5640162918,0.4502353732,0.5055957867,0.4474339811,0
1,0.3655172414,0.3391304348,0.0796460177,0.062688153,0.0514458642,0.0427913101,0.0533134031,0
1,0.4,0.3739130435,0.0752212389,0.0690632194,0.054135844,0.0421329822,0.0632785252,0
1,0.4137931034,0.3913043478,0.0752212389,0.1110324066,0.1250840619,0.0599078341,0.0652715496,0
0.5,0.7310344828,0.7739130435,0.1637168142,0.3954312024,0.3147276395,0.3396971692,0.3323368211,0
0,0.7172413793,0.7130434783,0.110619469,0.2822737737,0.2175521184,0.2626728111,0.2277030394,0
0,0.3931034483,0.3739130435,0.0796460177,0.0780945635,0.0551445864,0.069124424,0.0732436472,0
0.5,0.7793103448,0.7739130435,0.1592920354,0.530370108,0.3981170141,0.4127715602,0.428001993,0
0,0.7517241379,0.7304347826,0.1637168142,0.4685673809,0.4058507061,0.4272547729,0.3273542601,0
1,0.5931034483,0.5826086957,0.1637168142,0.2162210023,0.1788836584,0.1863067808,0.1699053313,0
0.5,0.6551724138,0.5652173913,0.1460176991,0.4260669382,0.3644922663,0.3864384463,0.331838565,0
0,0.324137931,0.3304347826,0.0840707965,0.0524172127,0.0346334902,0.0441079658,0.0463378176,0
0,0.8620689655,0.8347826087,0.1415929204,0.6104126085,0.4229993275,0.3462804477,0.5366218236,0
0,0.8896551724,0.9043478261,0.1902654867,0.7689038427,0.639206456,0.7419354839,0.5331340309,0
1,0.4965517241,0.5217391304,0.110619469,0.1436160793,0.1025554808,0.0967741935,0.1629297459,0
0,0.7034482759,0.6956521739,0.1327433628,0.3488578006,0.2921990585,0.2725477288,0.3074240159,0
0.5,0.5310344828,0.5652173913,0.1150442478,0.2256065167,0.2010759919,0.2001316656,0.1579471849,0
1,0.4965517241,0.4956521739,0.0973451327,0.1434389942,0.1126429052,0.0954575379,0.1280518186,0
0,0.7724137931,0.8,0.1460176991,0.4345670267,0.3392737054,0.3910467413,0.350772297,0
0.5,0.6482758621,0.6695652174,0.1548672566,0.2735966,0.2000672495,0.2462146149,0.2625809666,0
1,0.5448275862,0.5304347826,0.1150442478,0.1843456703,0.1324815064,0.1395655036,0.1629297459,0
0,0.5448275862,0.5304347826,0.092920354,0.1919603329,0.1809011432,0.1830151415,0.1270553064,0
0,0.5448275862,0.547826087,0.092920354,0.1645121303,0.1355077337,0.1329822251,0.1529646238,0
1,0.4344827586,0.4260869565,0.0884955752,0.1085532141,0.0924680565,0.0961158657,0.0832087693,0
0,0.5448275862,0.5565217391,0.1061946903,0.2048875509,0.1782111634,0.1224489796,0.1669157947,1
0.5,0.7310344828,0.6869565217,0.1725663717,0.3881707101,0.322797579,0.3805134957,0.312406577,0
0,0.8344827586,0.8347826087,0.1637168142,0.5684434213,0.4865501009,0.4226464779,0.4947683109,0
0.5,0.7034482759,0.6869565217,0.1415929204,0.3196387462,0.2716879623,0.2909809085,0.2311908321,1
0,0.324137931,0.2956521739,0.0707964602,0.0469275722,0.0356422327,0.0309414088,0.0483308421,0
0,0.6896551724,0.7217391304,0.1327433628,0.3458473526,0.3022864829,0.2574061883,0.2735426009,0
0.5,0.8,0.7739130435,0.1592920354,0.5006197981,0.3409549428,0.4127715602,0.4419531639,0
1,0.4689655172,0.4608695652,0.1017699115,0.1071365327,0.0810356422,0.0961158657,0.0921773792,0
1,0.6137931034,0.6086956522,0.1238938053,0.2388879051,0.19199731,0.1915734036,0.2027902342,0
0.5,0.8068965517,0.8347826087,0.1814159292,0.5098282274,0.3977807666,0.3647136274,0.4867962133,0
1,0.5103448276,0.5130434783,0.1150442478,0.1478661236,0.1133154001,0.1237656353,0.1175884405,0
0.5,0.6965517241,0.6608695652,0.1238938053,0.3368160085,0.3187626093,0.28439763,0.2072745391,0
0.5,0.7517241379,0.7391304348,0.1592920354,0.4319107491,0.3907195696,0.3541803818,0.3104135526,0
0.5,0.6965517241,0.7304347826,0.1194690265,0.3268992385,0.262273033,0.2165898618,0.2725460887,0
1,0.4275862069,0.3913043478,0.0752212389,0.0763237117,0.0645595158,0.0493745885,0.0652715496,1
0,0.7793103448,0.8173913043,0.1592920354,0.4644944218,0.3264963013,0.3936800527,0.4045839562,0
0,0.7034482759,0.7130434783,0.1327433628,0.3463786081,0.2895090787,0.3344305464,0.2446437469,0
0.5,0.675862069,0.6869565217,0.1415929204,0.2808570923,0.2417619368,0.2040816327,0.2277030394,0
0.5,0.8689655172,0.8782608696,0.1504424779,0.5154949531,0.4075319435,0.418038183,0.4369706029,0
0,0.7793103448,0.7913043478,0.1681415929,0.5705684434,0.4172831204,0.4746543779,0.4668659691,0
0,0.7655172414,0.8260869565,0.1592920354,0.4524526297,0.414929388,0.33640553,0.312406577,0
0.5,0.6344827586,0.6347826087,0.1327433628,0.2601381264,0.1866173504,0.2442396313,0.2127553563,0
1,0.5448275862,0.6,0.1415929204,0.1799185408,0.1079354405,0.0954575379,0.1958146487,0
0.5,0.7586206897,0.7565217391,0.1681415929,0.6019125199,0.5013449899,0.5398288348,0.3826606876,0
1,0.4206896552,0.3913043478,0.0840707965,0.101469807,0.1102891728,0.0566161949,0.0652715496,0
1,0.6482758621,0.6,0.1150442478,0.2422525235,0.2202420982,0.1909150757,0.177877429,0
0,0.6344827586,0.6608695652,0.1371681416,0.3150345316,0.2289845326,0.2323897301,0.2476332835,0
1,0.5517241379,0.5130434783,0.1061946903,0.1730122189,0.1361802286,0.1705069124,0.1330343797,0
0.5,0.6482758621,0.6260869565,0.1769911504,0.4802550027,0.3806321453,0.418038183,0.4000996512,0
0.5,0.675862069,0.6869565217,0.1460176991,0.3451390119,0.215870881,0.3206056616,0.3672147484,0
1,0.5310344828,0.5130434783,0.092920354,0.1305117762,0.1052454607,0.1007241606,0.1121076233,0
0,0.7793103448,0.8869565217,0.203539823,0.5379847707,0.4324142569,0.4891375905,0.4030891878,0
0.5,0.6965517241,0.6869565217,0.1327433628,0.3251283868,0.2636180229,0.2784726794,0.2869955157,0
1,0.3103448276,0.2869565217,0.0707964602,0.043740039,0.0363147276,0.0342330481,0.0373692078,0
0.5,0.6344827586,0.6869565217,0.1194690265,0.2852842217,0.215870881,0.2376563529,0.2476332835,0
0.5,0.7862068966,0.7739130435,0.1991150442,0.575172658,0.3940820444,0.5332455563,0.4070752367,0
0.5,0.6482758621,0.6173913043,0.110619469,0.2449088011,0.1993947545,0.1915734036,0.2077727952,0
1,0.4620689655,0.4608695652,0.0840707965,0.1021781477,0.0941492939,0.0822909809,0.0712506228,0
0,0.7655172414,0.7826086957,0.1327433628,0.4655569329,0.4246805649,0.3238973009,0.3672147484,0
1,0.6482758621,0.5565217391,0.1061946903,0.1916061626,0.1590450572,0.1514154049,0.1704035874,1
1,0.6068965517,0.5826086957,0.1061946903,0.1993979104,0.1573638198,0.1770901909,0.1768809168,0
1,0.3103448276,0.3043478261,0.0663716814,0.0524172127,0.0400134499,0.0546412113,0.043348281,0
0,0.5931034483,0.6086956522,0.1238938053,0.3091907207,0.1785474109,0.228439763,0.2825112108,0
0.5,0.7172413793,0.6956521739,0.1238938053,0.3230033646,0.2612642905,0.2922975642,0.2685600399,0
0,0.675862069,0.6695652174,0.1371681416,0.3067115282,0.2333557498,0.2850559579,0.2575984056,0
0,0.6413793103,0.6173913043,0.1283185841,0.3495661413,0.1886348352,0.2797893351,0.3522670653,0
0.5,0.6620689655,0.6434782609,0.1238938053,0.2783778998,0.1889710827,0.2093482554,0.2825112108,0
0,0.8068965517,0.7913043478,0.1548672566,0.4306711528,0.3392737054,0.3982883476,0.3672147484,0
1,0.3379310345,0.2956521739,0.0752212389,0.0494067647,0.0447209146,0.0381830151,0.0388639761,0
0,0.9517241379,0.9217391304,0.1592920354,0.8485921728,0.7579018157,0.6734693878,0.5301444943,0
0.5,0.8689655172,0.8434782609,0.1814159292,0.6215689747,0.5551445864,0.5483870968,0.4578973592,0
1,0.6482758621,0.6347826087,0.1460176991,0.3157428723,0.284129119,0.2883475971,0.2257100149,1
1,0.5448275862,0.5043478261,0.1238938053,0.1627412786,0.15332885,0.1448321264,0.1141006477,0
0,0.7586206897,0.7130434783,0.1238938053,0.4225252346,0.3238063215,0.2692560895,0.3971101146,0
0.5,0.7862068966,0.7739130435,0.1769911504,0.5052240128,0.4290517821,0.400921659,0.3572496263,0
0,0.7379310345,0.7217391304,0.1415929204,0.3612537631,0.3012777404,0.3080974325,0.2919780767,0
0,0.8896551724,0.8608695652,0.1814159292,0.7519036657,0.7696704775,0.581961817,0.5077229696,0
0.5,0.7379310345,0.7043478261,0.1371681416,0.3382326899,0.2854741089,0.2593811718,0.2625809666,1
0.5,0.9724137931,1,0.1902654867,0.940322295,1,0.6556945359,0.5824613852,0
1,0.5862068966,0.547826087,0.1017699115,0.2027625288,0.2051109617,0.1468071099,0.1390134529,0
0,0.5793103448,0.5739130435,0.1194690265,0.2503984417,0.1412239408,0.1803818302,0.25959143,0
1,0.3103448276,0.3043478261,0.0707964602,0.0444483797,0.0285810356,0.0342330481,0.03836572,1
0.5,0.6275862069,0.6086956522,0.1327433628,0.3141491057,0.2720242098,0.2988808427,0.2127553563,1
0,0.7586206897,0.7565217391,0.1460176991,0.4184522755,0.3470073974,0.3120473996,0.3871449925,0
1,0.475862069,0.4695652174,0.1017699115,0.1105011511,0.0864156019,0.0829493088,0.0981564524,1
0,0.6965517241,0.6869565217,0.1238938053,0.3580662299,0.2548755884,0.2837393022,0.3572496263,0
0.5,0.7931034483,0.8347826087,0.1548672566,0.4559943333,0.4092131809,0.3633969717,0.341305431,0
0,0.3310344828,0.3391304348,0.0796460177,0.0711882415,0.0406859449,0.0480579329,0.0777279522,0
0,0.5862068966,0.5739130435,0.1194690265,0.226846113,0.2141896436,0.1691902567,0.1514698555,0
0.5,0.7379310345,0.7739130435,0.1592920354,0.5085886311,0.3480161399,0.4911125741,0.331838565,0
0,0.6413793103,0.6260869565,0.1504424779,0.3106074022,0.2273032952,0.2732060566,0.2526158445,0
1,0.6482758621,0.6434782609,0.1238938053,0.2877634142,0.2044384667,0.3034891376,0.2416542103,0
1,0.4068965517,0.4086956522,0.0884955752,0.0878342483,0.0682582381,0.0658327847,0.0832087693,0
0,0.2344827586,0.2173913043,0.0575221239,0.0217814769,0.0158036315,0.017116524,0.0184354758,0
0.5,0.6482758621,0.6260869565,0.1415929204,0.2725340889,0.1822461332,0.1909150757,0.274040857,0
0,0.6689655172,0.6695652174,0.1415929204,0.3929520099,0.3379287155,0.3660302831,0.2575984056,0
0.5,0.7379310345,0.747826087,0.1592920354,0.4524526297,0.3850033625,0.3752468729,0.3522670653,0
0,0.6068965517,0.6347826087,0.1238938053,0.271648663,0.1677874916,0.2021066491,0.2874937718,0
0,0.8620689655,0.8608695652,0.1725663717,0.5746414025,0.4532616005,0.4562211982,0.5316392626,0
0,0.8482758621,0.8608695652,0.1592920354,0.5983708164,0.4468728985,0.5286372614,0.4967613353,0
1,0.6137931034,0.5652173913,0.1017699115,0.2346378608,0.2202420982,0.2231731402,0.1405082212,0
1,0.6896551724,0.6869565217,0.1283185841,0.3081282097,0.3137188971,0.2363396972,0.2147483807,0
0.5,0.4689655172,0.4956521739,0.1150442478,0.1294492651,0.0975117687,0.1158657011,0.1180866966,0
0,0.724137931,0.7652173913,0.1548672566,0.4598902072,0.4159381305,0.3732718894,0.3258594918,0
0.5,0.5931034483,0.5739130435,0.1194690265,0.2183460244,0.1681237391,0.1540487163,0.1978076731,0
1,0.8344827586,0.8260869565,0.1637168142,0.3922436692,0.2945527909,0.3219223173,0.3373193822,0
0.5,0.8,0.8260869565,0.1681415929,0.5050469276,0.3308675185,0.418038183,0.5615346288,0
0.5,0.9034482759,0.8695652174,0.1592920354,0.5976624757,0.4401479489,0.2580645161,0.490284006,0
1,0.5862068966,0.5913043478,0.1061946903,0.1894811404,0.1449226631,0.142198815,0.1763826607,0
0.5,0.7586206897,0.747826087,0.1415929204,0.4434212856,0.3967720242,0.340355497,0.3457897359,0
0.5,0.6275862069,0.6260869565,0.1327433628,0.274659111,0.1587088097,0.1856484529,0.3273542601,0
0.5,0.6965517241,0.652173913,0.1504424779,0.5234637861,0.438802959,0.4259381172,0.4125560538,0
0.5,0.5862068966,0.6,0.110619469,0.2034708695,0.1603900471,0.1652402897,0.18285999,0
1,0.6551724138,0.7130434783,0.1327433628,0.3307951124,0.322797579,0.228439763,0.2411559542,0
0,0.5724137931,0.7130434783,0.110619469,0.1843456703,0.1573638198,0.1705069124,0.1390134529,0
1,0.4620689655,0.4869565217,0.0973451327,0.1161678767,0.1049092132,0.0921658986,0.1679123069,0
0,0.6896551724,0.6695652174,0.1637168142,0.3623162741,0.3406186954,0.2949308756,0.2461385152,0
0,0.7862068966,0.7739130435,0.1548672566,0.5342659819,0.4522528581,0.4937458855,0.3746885899,0
0.5,0.7586206897,0.7565217391,0.1283185841,0.3251283868,0.2932078009,0.2277814352,0.2775286497,0
0,0.6206896552,0.6,0.1150442478,0.2930759695,0.161062542,0.2396313364,0.2725460887,0
0.5,0.7448275862,0.7652173913,0.1415929204,0.443775456,0.3903833221,0.4200131666,0.3198804185,0
0,0.7379310345,0.747826087,0.1504424779,0.3614308482,0.2811028917,0.3159973667,0.3572496263,0
0,0.6827586207,0.6347826087,0.1238938053,0.3090136356,0.2790854069,0.2165898618,0.2476332835,1
0.5,0.4137931034,0.3739130435,0.1194690265,0.2107313618,0.1822461332,0.1718235681,0.1654210264,0
1,0.4689655172,0.452173913,0.092920354,0.1161678767,0.0938130464,0.0921658986,0.0931738914,0
0,0.7103448276,0.7739130435,0.1327433628,0.4037542058,0.3254875588,0.3482554312,0.3423019432,0
0,0.4206896552,0.4086956522,0.1061946903,0.09952187,0.0783456624,0.0855826201,0.0832087693,0
0.5,0.7517241379,0.8,0.1371681416,0.4687444661,0.4488903833,0.3423304806,0.3323368211,0
0,0.6275862069,0.652173913,0.1194690265,0.3106074022,0.1876260928,0.28439763,0.2476332835,0
0,0.7034482759,0.7130434783,0.1371681416,0.3231804498,0.3056489576,0.2580645161,0.2326856004,0
0,0.724137931,0.7130434783,0.1460176991,0.3669204888,0.3338937458,0.2896642528,0.2486297957,0
1,0.4344827586,0.452173913,0.0796460177,0.1089073845,0.0981842636,0.0651744569,0.0881913303,0
0,0.8482758621,0.8260869565,0.185840708,0.5599433327,0.4939475454,0.5325872284,0.3836571998,0
1,0.524137931,0.547826087,0.110619469,0.1526474234,0.1344989913,0.1658986175,0.1429995017,0
0.5,0.7586206897,0.7304347826,0.1548672566,0.4042854613,0.3190988568,0.3252139566,0.346287992,0
0,0.6896551724,0.7130434783,0.1327433628,0.3817956437,0.399462004,0.2712310731,0.235675137,0
1,0.7448275862,0.7043478261,0.1681415929,0.3768372587,0.2908540686,0.2969058591,0.3273542601,0
0,0.7862068966,0.7739130435,0.1592920354,0.5167345493,0.4018157364,0.3186306781,0.4359740907,0
0.5,0.5931034483,0.6,0.1460176991,0.2574818488,0.1792199059,0.2034233048,0.2476332835,0
0.5,0.6827586207,0.6695652174,0.1681415929,0.3598370816,0.2999327505,0.2718894009,0.2625809666,0
0.5,0.6068965517,0.6,0.1504424779,0.2812112626,0.1728312038,0.2304147465,0.2775286497,0
0.5,0.7448275862,0.8086956522,0.1327433628,0.4751195325,0.4223268325,0.3423304806,0.3423019432,0
0.5,0.5862068966,0.5652173913,0.1238938053,0.2243669205,0.1856086079,0.1876234365,0.1763826607,1
1,0.1103448276,0.0869565217,0.0442477876,0.0054896405,0.0026899798,0.0039499671,0.0034877927,0
0.5,0.8827586207,0.9217391304,0.203539823,0.733309722,0.5813718897,0.5385121791,0.5615346288,0
0.5,0.5310344828,0.5391304348,0.110619469,0.1687621746,0.137861466,0.1369321922,0.1390134529,1
