<<<<<<< HEAD
0,1,2,3,4,5,6,7,class
0.5,0.7446808511,0.7053571429,0.1460176991,0.4566104703,0.4479973073,0.3423304806,0.3003355705,0
0,0.5744680851,0.5535714286,0.1238938053,0.2220053239,0.1921911814,0.1902567479,0.1845637584,0
0,0.5177304965,0.5089285714,0.1150442478,0.1808340728,0.1380006732,0.1527320606,0.1868008949,0
0.5,0.6808510638,0.6339285714,0.1150442478,0.3991126886,0.2558061259,0.3074391047,0.3545861298,0
1,0.4255319149,0.3928571429,0.0796460177,0.1155279503,0.1083810165,0.0796576695,0.0984340045,0
1,0.4680851064,0.4464285714,0.1061946903,0.1744454303,0.1979131606,0.1237656353,0.1291946309,0
0,0.5957446809,0.5982142857,0.1150442478,0.2463176575,0.1985863346,0.1830151415,0.2427293065,0
0,0.9432624113,0.8571428571,0.1946902655,0.7183673469,0.4930999663,0.6254114549,0.7332214765,0
0.5,0.6666666667,0.5982142857,0.1371681416,0.3070097604,0.2416694716,0.3271889401,0.2639821029,0
1,0.4184397163,0.3928571429,0.0840707965,0.1187222715,0.1184786267,0.0836076366,0.0922818792,0
0,0.4822695035,0.4642857143,0.1150442478,0.1604259095,0.1154493437,0.1454904542,0.1476510067,0
0,0.9219858156,0.8660714286,0.1681415929,0.6463176575,0.4718949849,0.5075707702,0.6230425056,0
0.5,0.7234042553,0.7232142857,0.1504424779,0.3740905058,0.2487377987,0.2797893351,0.3769574944,0
0.5,0.4822695035,0.4910714286,0.1017699115,0.2060337178,0.2123864019,0.1586570112,0.1448545861,0
1,0.3687943262,0.3303571429,0.1238938053,0.0757763975,0.0636149445,0.0592495063,0.0654362416,0
0.5,0.865248227,0.8214285714,0.1725663717,0.7329192547,0.7196230226,0.5608953259,0.557606264,0
0.5,0.5957446809,0.5982142857,0.1150442478,0.2663708962,0.21709862,0.258722844,0.225950783,0
0,0.2340425532,0.2053571429,0.0619469027,0.0305235138,0.0208683945,0.025674786,0.0329977629,0
0.5,0.7659574468,0.75,0.1504424779,0.5533274179,0.4860316392,0.4588545095,0.4340044743,0
0.5,0.4042553191,0.375,0.092920354,0.1169476486,0.0949175362,0.0987491771,0.1062639821,0
0,0.865248227,0.8214285714,0.1814159292,0.7655723159,0.7425109391,0.6905859118,0.4485458613,0
1,0.2411347518,0.1964285714,0.0663716814,0.0406388642,0.0350050488,0.0144832126,0.0357941834,0
1,0.5673758865,0.5535714286,0.1283185841,0.2021295475,0.1538202625,0.1876234365,0.1946308725,0
1,0.5815602837,0.5535714286,0.1283185841,0.2314108252,0.1780545271,0.1382488479,0.2427293065,0
0,0.5815602837,0.5535714286,0.1283185841,0.2727595386,0.2356109054,0.2422646478,0.2035794183,0
1,0.4255319149,0.4196428571,0.0884955752,0.1123336291,0.087176035,0.0941408822,0.115212528,0
1,0.5177304965,0.4910714286,0.1061946903,0.1811889973,0.1787277011,0.1435154707,0.1493288591,0
1,0.5531914894,0.5267857143,0.1371681416,0.2676131322,0.2537866038,0.211323239,0.2091722595,0
0,0.9078014184,0.8303571429,0.1902654867,0.7783496007,0.7128912824,0.6886109282,0.5878076063,0
1,0.1843971631,0.1696428571,0.0530973451,0.0204081633,0.0181756984,0,0.01901566,0
0,0.4326241135,0.4196428571,0.1238938053,0.1451641526,0.1016492763,0.1329822251,0.1577181208,0
0.5,0.6312056738,0.625,0.1371681416,0.3577639752,0.3305284416,0.2435813035,0.2908277405,0
0.5,0.8936170213,0.9107142857,0.1725663717,0.6977817214,0.4008751262,0.5371955234,0.7908277405,0
0,0.829787234,0.8392857143,0.1637168142,0.61472937,0.5940760687,0.4884792627,0.4860178971,0
0,0.5531914894,0.5357142857,0.1194690265,0.2745341615,0.2413328846,0.206714944,0.2634228188,0
0.5,0.6737588652,0.6785714286,0.1504424779,0.3872227152,0.2659037361,0.3054641211,0.3970917226,0
0,0.2553191489,0.2410714286,0.0707964602,0.0431233363,0.0343318748,0.0335747202,0.0469798658,0
0,0.6808510638,0.6428571429,0.1061946903,0.2628216504,0.2234937731,0.172481896,0.2427293065,0
0,0.5531914894,0.5892857143,0.1194690265,0.2372670807,0.2016156176,0.1856484529,0.2276286353,0
1,0.2553191489,0.2142857143,0.0619469027,0.0367346939,0.0306294177,0.0263331139,0.0302013423,0
1,0.6666666667,0.6160714286,0.1327433628,0.3135758651,0.2426792326,0.2527978934,0.2779642058,0
1,0.5319148936,0.5089285714,0.1238938053,0.1820763088,0.1329518681,0.1612903226,0.1868008949,0
0,0.6666666667,0.6696428571,0.1327433628,0.3188997338,0.2480646247,0.2580645161,0.3210290828,0
1,0.4397163121,0.3839285714,0.0796460177,0.1135758651,0.1114102996,0.0803159974,0.0883668904,0
0.5,0.5106382979,0.4732142857,0.1238938053,0.1508429459,0.1009761023,0.1244239631,0.1666666667,0
1,0.3971631206,0.3928571429,0.0884955752,0.1043478261,0.0764052508,0.0836076366,0.1252796421,0
0,0.4893617021,0.4464285714,0.1194690265,0.1611357587,0.1110737126,0.2073732719,0.1308724832,0
0,0.7021276596,0.7142857143,0.1460176991,0.3962732919,0.3295186806,0.2916392363,0.394295302,0
0.5,0.6028368794,0.5803571429,0.1637168142,0.2958296362,0.2096937058,0.2080315997,0.3322147651,0
0,0.695035461,0.6428571429,0.1725663717,0.4727595386,0.4136654325,0.4279131007,0.3998881432,0
0.5,0.695035461,0.6785714286,0.1194690265,0.3414374445,0.3116795692,0.2567478604,0.2919463087,0
0,0.7021276596,0.7142857143,0.1592920354,0.4113575865,0.30595759,0.3811718236,0.4155480984,0
1,0.5886524823,0.5625,0.1283185841,0.2443655723,0.2032985527,0.2014483213,0.2315436242,0
1,0.3333333333,0.3303571429,0.0840707965,0.0679680568,0.0491417031,0.0697827518,0.0749440716,0
1,0.524822695,0.4642857143,0.1194690265,0.1911268855,0.1824301582,0.1303489138,0.1733780761,0
0,0.6241134752,0.6428571429,0.1327433628,0.3572315883,0.2722988893,0.2646477946,0.3182326622,0
0.5,0.7234042553,0.7589285714,0.1371681416,0.4676131322,0.4483338943,0.3423304806,0.3713646532,0
0.5,0.5602836879,0.5357142857,0.1548672566,0.2427684117,0.1780545271,0.1968400263,0.2371364653,0
0,0.7872340426,0.7767857143,0.1460176991,0.4720496894,0.3695725345,0.4700460829,0.3881431767,0
0.5,0.5531914894,0.5625,0.1238938053,0.236202307,0.1767081791,0.1626069783,0.2762863535,0
1,0.2340425532,0.1964285714,0.0575221239,0.0385093168,0.0363513968,0.0164581962,0.0357941834,0
0.5,0.3687943262,0.3660714286,0.0884955752,0.0924578527,0.0767418378,0.073074391,0.0900447427,0
1,0.475177305,0.4732142857,0.0840707965,0.1254658385,0.0935711882,0.1026991442,0.1308724832,0
1,0.170212766,0.1428571429,0.0442477876,0.0173913043,0.0158195894,0.0164581962,0.014541387,0
1,0.4680851064,0.4464285714,0.110619469,0.1708961846,0.1151127566,0.1145490454,0.2203579418,0
0,0.7304964539,0.7410714286,0.1548672566,0.3985803017,0.3635139684,0.297564187,0.3579418345,0
1,0.5886524823,0.5535714286,0.110619469,0.1978704525,0.1622349377,0.1560236998,0.192393736,0
1,0.6170212766,0.6071428571,0.1238938053,0.2409937888,0.17435207,0.1843317972,0.2762863535,0
0.5,0.7021276596,0.7232142857,0.1504424779,0.3845607808,0.2921575227,0.3568136932,0.3713646532,0
0.5,0.7092198582,0.6785714286,0.1415929204,0.378527063,0.3298552676,0.3100724161,0.3210290828,0
0.5,0.6524822695,0.6160714286,0.1327433628,0.2915705413,0.259171996,0.2047399605,0.2706935123,0
0.5,0.6524822695,0.6339285714,0.1371681416,0.3581188997,0.3527431841,0.2659644503,0.293064877,0
0.5,0.5035460993,0.4642857143,0.0973451327,0.1421472937,0.1093907775,0.133640553,0.1431767338,0
0,0.6524822695,0.6607142857,0.1371681416,0.3522626442,0.303938068,0.2692560895,0.293064877,0
0.5,0.695035461,0.7410714286,0.1681415929,0.3978704525,0.2935038708,0.33640553,0.3993288591,0
0,0.3191489362,0.2857142857,0.0796460177,0.0614019521,0.0491417031,0.0539828835,0.0637583893,0
0.5,0.5035460993,0.4642857143,0.1194690265,0.2195208518,0.172669135,0.18959842,0.192393736,0
0.5,0.5177304965,0.5535714286,0.1017699115,0.1891748004,0.1235274318,0.1342988808,0.2315436242,0
1,0.524822695,0.5357142857,0.1283185841,0.2039041704,0.1541568495,0.1586570112,0.2818791946,0
1,0.4680851064,0.4285714286,0.1194690265,0.1425022183,0.1080444295,0.1316655695,0.129753915,0
0,0.4964539007,0.5089285714,0.1194690265,0.1723158829,0.1235274318,0.1105990783,0.1868008949,0
0.5,0.6241134752,0.5803571429,0.1194690265,0.2681455191,0.2123864019,0.275839368,0.2203579418,0
0.5,0.6453900709,0.7142857143,0.1371681416,0.3252883762,0.2709525412,0.2883475971,0.2818791946,0
0.5,0.6879432624,0.6607142857,0.1415929204,0.3240461402,0.2679232582,0.2659644503,0.3182326622,0
0.5,0.8439716312,0.8571428571,0.1592920354,0.5417923691,0.6445641198,0.551678736,0.4776286353,0
0.5,0.5744680851,0.5535714286,0.110619469,0.2154392192,0.1911814204,0.1612903226,0.1940715884,0
0.5,0.8510638298,0.7857142857,0.1725663717,0.6624667258,0.4530461124,0.534562212,0.7634228188,0
1,0.3475177305,0.3214285714,0.0884955752,0.0771960958,0.0723662067,0.0546412113,0.0682326622,0
0,0.4255319149,0.4017857143,0.0840707965,0.1057675244,0.0797711208,0.0961158657,0.0973154362,0
1,0.6595744681,0.6517857143,0.1592920354,0.2997338066,0.2012790306,0.2396313364,0.3322147651,0
0,0.7375886525,0.6964285714,0.1327433628,0.4482697427,0.4429485022,0.3186306781,0.3434004474,0
0,0.7446808511,0.7053571429,0.1592920354,0.4157941437,0.3204308314,0.3647136274,0.3937360179,0
0,0.6382978723,0.6517857143,0.1460176991,0.3023957409,0.2685964322,0.2225148124,0.2706935123,0
1,0.4326241135,0.3928571429,0.0884955752,0.0967169476,0.0750589027,0.0737327189,0.105704698,0
0.5,0.8439716312,0.8392857143,0.1814159292,0.8422360248,0.6657691013,0.6583278473,0.6946308725,0
1,0.6666666667,0.5892857143,0.1415929204,0.2555456965,0.1817569842,0.2495062541,0.2091722595,0
0.5,0.6453900709,0.7410714286,0.185840708,0.4502218279,0.3355772467,0.3666886109,0.3937360179,0
1,0.2482269504,0.2142857143,0.0619469027,0.0358473824,0.0279367216,0.0342330481,0.033557047,0
0,0.7730496454,0.8035714286,0.1902654867,0.6516415262,0.4981487715,0.4298880843,0.6510067114,0
1,0.4255319149,0.3839285714,0.0796460177,0.1226264419,0.1040053854,0.0974325214,0.1085011186,0
0,0.4326241135,0.3928571429,0.0796460177,0.1123336291,0.086166274,0.0961158657,0.1252796421,0
0.5,0.6808510638,0.6875,0.1371681416,0.3419698314,0.2480646247,0.3087557604,0.3098434004,0
0,0.6666666667,0.6696428571,0.1548672566,0.3645075421,0.2682598452,0.2448979592,0.4272930649,0
0.5,0.6737588652,0.6696428571,0.1238938053,0.3194321207,0.2547963649,0.2119815668,0.3489932886,0
0,0.7588652482,0.75,0.1681415929,0.5247559894,0.4321777179,0.3890717577,0.4720357942,0
1,0.3758865248,0.3392857143,0.0707964602,0.0690328305,0.0538539212,0.0625411455,0.0693512304,0
1,0.1843971631,0.1696428571,0.0619469027,0.0225377107,0.0158195894,0.0230414747,0.0246085011,0
0,0.7375886525,0.6785714286,0.1283185841,0.387755102,0.348367553,0.3416721527,0.3053691275,0
0.5,0.6524822695,0.6607142857,0.1194690265,0.344809228,0.2655671491,0.331797235,0.2936241611,0
0.5,0.865248227,0.8660714286,0.1902654867,0.7425022183,0.5748906092,0.6346280448,0.6700223714,0
0,0.829787234,0.8214285714,0.1902654867,0.6915705413,0.477953551,0.7116524029,0.6565995526,0
0.5,0.695035461,0.6696428571,0.1327433628,0.3884649512,0.3655334904,0.3443054641,0.2762863535,0
1,0.5035460993,0.4732142857,0.0796460177,0.1506654836,0.1332884551,0.0967741935,0.139261745,0
1,0.6524822695,0.5892857143,0.1150442478,0.2720496894,0.2362840794,0.1974983542,0.2611856823,0
0,0.5886524823,0.5625,0.1415929204,0.2782608696,0.2110400539,0.1909150757,0.3098434004,0
0,0.7092198582,0.7053571429,0.1415929204,0.3572315883,0.3561090542,0.2784726794,0.2667785235,0
0.5,0.7234042553,0.7053571429,0.1460176991,0.4110026619,0.3234601144,0.3127057275,0.3937360179,0
0.5,0.5815602837,0.5714285714,0.110619469,0.2450754215,0.1965668125,0.2132982225,0.2371364653,0
1,0.4326241135,0.4196428571,0.0884955752,0.1627329193,0.1521373275,0.1395655036,0.1241610738,0
0.5,0.7234042553,0.6964285714,0.1415929204,0.392014197,0.3776506227,0.3212639895,0.3109619687,0
1,0.5460992908,0.5089285714,0.1017699115,0.2014196983,0.2070010098,0.1500987492,0.1526845638,0
0,0.8723404255,0.8571428571,0.1681415929,0.9022182786,0.7189498485,0.6352863726,0.807606264,0
0,0.695035461,0.6607142857,0.1504424779,0.4161490683,0.305284416,0.4430546412,0.3646532438,0
1,0.0283687943,0.0089285714,0.0309734513,0.0008873114,0.001682935,0.0078999342,0.0005592841,0
0.5,0.4609929078,0.4107142857,0.1061946903,0.1314995563,0.1006395153,0.1198156682,0.1364653244,0
0.5,0.3404255319,0.3125,0.0796460177,0.0629991127,0.0484685291,0.0539828835,0.0637583893,0
0.5,0.6737588652,0.6517857143,0.1150442478,0.3078970719,0.2749915853,0.2712310731,0.2483221477,0
1,0.5319148936,0.5,0.1017699115,0.2232475599,0.2541231908,0.1751152074,0.1398210291,0
1,0.5815602837,0.5446428571,0.1017699115,0.2259094942,0.2107034668,0.1632653061,0.2046979866,0
0.5,0.5602836879,0.5357142857,0.110619469,0.1904170364,0.1639178728,0.1968400263,0.153803132,0
0,0.5602836879,0.5535714286,0.1150442478,0.2683229814,0.2026253787,0.2481895984,0.2399328859,0
0,0.5815602837,0.5267857143,0.1238938053,0.2312333629,0.1656008078,0.267281106,0.1756152125,0
0.5,0.780141844,0.7946428571,0.1814159292,0.5087843833,0.3971726691,0.3647136274,0.5447427293,0
0,0.6241134752,0.625,0.1415929204,0.3488908607,0.2325816223,0.2205398288,0.4161073826,0
0,0.7375886525,0.7589285714,0.1548672566,0.421472937,0.3295186806,0.3245556287,0.4105145414,0
0.5,0.6241134752,0.6071428571,0.1238938053,0.2952972493,0.2507573208,0.2863726136,0.2142058166,0
1,0.3333333333,0.2946428571,0.0752212389,0.0683229814,0.0690003366,0.0480579329,0.0525727069,0
1,0.6170212766,0.5089285714,0.1061946903,0.1898846495,0.1581958936,0.1514154049,0.1895973154,0
0,0.5957446809,0.5982142857,0.0973451327,0.2594498669,0.1578593066,0.211323239,0.3266219239,0
1,0.4113475177,0.3928571429,0.0884955752,0.1057675244,0.085829687,0.0783410138,0.1017897092,0
1,0.390070922,0.3571428571,0.0796460177,0.0795031056,0.0558734433,0.064516129,0.0861297539,0
0.5,0.7446808511,0.6875,0.1327433628,0.4175687666,0.3571188152,0.4035549704,0.322147651,0
0.5,0.8085106383,0.8214285714,0.1548672566,0.5199645075,0.478290138,0.370638578,0.4770693512,0
0.5,0.6737588652,0.6607142857,0.1504424779,0.3281277728,0.2440255806,0.3561553654,0.3210290828,0
0.5,0.6879432624,0.6607142857,0.1238938053,0.3536823425,0.3116795692,0.2751810402,0.2779642058,0
0,0.7375886525,0.7142857143,0.1371681416,0.4333629104,0.3584651632,0.3811718236,0.3713646532,0
0,0.5886524823,0.5982142857,0.1681415929,0.3066548358,0.3096600471,0.2264647795,0.2192393736,0
0.5,0.780141844,0.7946428571,0.1548672566,0.5357586513,0.47694379,0.4107965767,0.4608501119,0
0,0.7943262411,0.75,0.1548672566,0.5389529725,0.436553349,0.5885450955,0.3825503356,0
0,0.6241134752,0.6607142857,0.1150442478,0.2486246673,0.2036351397,0.1909150757,0.225950783,0
0,0.3475177305,0.3035714286,0.0752212389,0.0647737356,0.0528441602,0.0631994733,0.0581655481,0
0.5,0.8723404255,0.8571428571,0.1814159292,0.5719609583,0.4991585325,0.4140882159,0.5425055928,0
0,0.6808510638,0.6875,0.1283185841,0.3708961846,0.2955233928,0.3443054641,0.3601789709,0
1,0.1773049645,0.125,0.0353982301,0.0141969831,0.0107707842,0.0230414747,0.0134228188,0
0,0.5531914894,0.5267857143,0.1194690265,0.1927240461,0.1494446314,0.0934825543,0.2270693512,0
0,0.5886524823,0.5535714286,0.1371681416,0.2480922804,0.1881521373,0.2106649111,0.2483221477,0
0.5,0.7021276596,0.7142857143,0.1327433628,0.3998225377,0.3527431841,0.3475971034,0.3266219239,0
1,0.3120567376,0.3035714286,0.0752212389,0.0669032831,0.0599124874,0.0552995392,0.0581655481,0
0,0.2482269504,0.2142857143,0.0663716814,0.0392191659,0.0353416358,0.0368663594,0.0413870246,0
0,0.6595744681,0.6785714286,0.1637168142,0.3467613132,0.2504207338,0.2857142857,0.3937360179,0
0,0.7730496454,0.7053571429,0.1725663717,0.5721384206,0.4207337597,0.4707044108,0.5391498881,0
1,0.7375886525,0.6696428571,0.1327433628,0.3632653061,0.2854257826,0.3153390388,0.3601789709,0
0.5,0.7943262411,0.7678571429,0.1725663717,0.6383318545,0.5085829687,0.4911125741,0.5620805369,0
0.5,0.7304964539,0.7053571429,0.1327433628,0.3856255546,0.3557724672,0.3429888084,0.3277404922,0
1,0.3404255319,0.3125,0.0752212389,0.0587400177,0.0504880512,0.0441079658,0.0592841163,0
0,0.5177304965,0.5,0.110619469,0.187755102,0.1477616964,0.159315339,0.1644295302,0
0,0.2411347518,0.2142857143,0.0707964602,0.0356699201,0.0259171996,0.0342330481,0.0352348993,0
0,0.5531914894,0.5803571429,0.1460176991,0.2415261757,0.1659373948,0.181040158,0.2762863535,0
0,0.7234042553,0.7142857143,0.1681415929,0.42945874,0.3655334904,0.3897300856,0.3937360179,0
0.5,0.6595744681,0.6428571429,0.1415929204,0.3762200532,0.3726018176,0.2811059908,0.2846756152,0
0,0.7872340426,0.7321428571,0.1548672566,0.457675244,0.4072702794,0.4127715602,0.3489932886,0
0,0.7659574468,0.7053571429,0.1415929204,0.6145519077,0.3830360148,0.3660302831,0.3406040268,0
0,0.4468085106,0.4464285714,0.1061946903,0.1348713398,0.0986199933,0.1138907176,0.1364653244,0
1,0.6595744681,0.6428571429,0.110619469,0.2740017746,0.218781555,0.2468729427,0.25950783,0
1,0.5957446809,0.5625,0.1061946903,0.221472937,0.1810838102,0.1942067149,0.2063758389,0
1,0.2269503546,0.2053571429,0.0442477876,0.026974268,0.0185122854,0.0236998025,0.029082774,0
1,0.6666666667,0.6339285714,0.110619469,0.2489795918,0.2022887917,0.1843317972,0.25950783,0
0,0.1914893617,0.1607142857,0.0575221239,0.0196983141,0.0148098283,0.017116524,0.01901566,0
0.5,0.7304964539,0.6785714286,0.1504424779,0.4425909494,0.3517334231,0.3173140224,0.4496644295,0
1,0.1489361702,0.1160714286,0.0530973451,0.0157941437,0.0124537193,0.0210664911,0.0134228188,0
0.5,0.7304964539,0.7767857143,0.1725663717,0.4770186335,0.3015819589,0.3212639895,0.5894854586,0
0,0.8156028369,0.75,0.1592920354,0.5133984028,0.4234264557,0.4081632653,0.413310962,0
0.5,0.6241134752,0.6428571429,0.1327433628,0.3077196096,0.2420060586,0.2304147465,0.3059284116,0
0,0.2127659574,0.1964285714,0.0575221239,0.0312333629,0.0279367216,0.0348913759,0.0302013423,0
1,0.4326241135,0.3928571429,0.0840707965,0.1075421473,0.0740491417,0.0816326531,0.1252796421,0
1,0.5035460993,0.4732142857,0.1061946903,0.2031943212,0.1699764389,0.1198156682,0.2024608501,0
0,0.780141844,0.7767857143,0.1592920354,0.5217391304,0.389767755,0.5009874918,0.4127516779,0
1,0.4397163121,0.4107142857,0.0973451327,0.1068322981,0.0757320767,0.0842659645,0.1023489933,0
1,0.3546099291,0.3035714286,0.0796460177,0.0605146406,0.041736789,0.0480579329,0.0805369128,0
0.5,0.7730496454,0.7857142857,0.1460176991,0.4527062999,0.390777516,0.1645819618,0.4440715884,0
0,0.7021276596,0.6517857143,0.1415929204,0.3888198758,0.2817233255,0.3963133641,0.3601789709,0
0.5,0.6879432624,0.625,0.1194690265,0.3393078971,0.3352406597,0.2251481238,0.2846756152,0
0.5,0.7872340426,0.7589285714,0.1592920354,0.4901508429,0.3985190172,0.4259381172,0.4384787472,0
0,0.6879432624,0.6785714286,0.1548672566,0.3488908607,0.2554695389,0.314680711,0.5559284116,0
0.5,0.7659574468,0.7321428571,0.1415929204,0.4878438332,0.4708852238,0.3996050033,0.3540268456,0
1,0.3191489362,0.2857142857,0.0663716814,0.061934339,0.0457758331,0.0572745227,0.0581655481,0
1,0.3687943262,0.3303571429,0.0752212389,0.0697426797,0.0629417704,0.073074391,0.0861297539,0
0.5,0.7588652482,0.7321428571,0.1592920354,0.450931677,0.3581285762,0.3936800527,0.3825503356,0
1,0.5744680851,0.5357142857,0.1238938053,0.1943212067,0.1329518681,0.1487820935,0.2466442953,0
1,0.3829787234,0.3303571429,0.0884955752,0.0771960958,0.0521709862,0.0638578012,0.0917225951,0
1,0.5319148936,0.5178571429,0.1238938053,0.2360248447,0.1447324133,0.1705069124,0.2147651007,0
0.5,0.8368794326,0.7946428571,0.1548672566,0.6264418811,0.4564119825,0.6313364055,0.5693512304,0
0.5,0.7021276596,0.6964285714,0.1327433628,0.3801242236,0.3015819589,0.3726135616,0.3243847875,0
0.5,0.3758865248,0.3214285714,0.1194690265,0.2090505768,0.1814203972,0.1718235681,0.1840044743,0
1,0.6737588652,0.6875,0.1415929204,0.3700088731,0.3214405924,0.3074391047,0.3154362416,0
0.5,0.6879432624,0.6785714286,0.2212389381,0.4525288376,0.3093234601,0.3252139566,0.4944071588,0
0,0.5744680851,0.5267857143,0.0973451327,0.202484472,0.1686300909,0.2100065833,0.1532438479,0
0.5,0.8014184397,0.7678571429,0.1548672566,0.5274179237,0.4941097274,0.4015799868,0.4105145414,0
0,0.6595744681,0.6696428571,0.1327433628,0.3804791482,0.3988556042,0.2712310731,0.2628635347,0
0,0.6595744681,0.6160714286,0.1327433628,0.2828748891,0.1955570515,0.2132982225,0.2986577181,0
0,0.4680851064,0.4464285714,0.092920354,0.1398402839,0.086166274,0.125082291,0.1812080537,0
0,0.865248227,0.8482142857,0.1681415929,0.7357586513,0.7263547627,0.5661619487,0.5592841163,0
1,0.524822695,0.4375,0.110619469,0.1831410825,0.1639178728,0.1435154707,0.158836689,0
0,0.5815602837,0.5535714286,0.110619469,0.1955634428,0.1693032649,0.1823568137,0.163310962,0
0.5,0.5035460993,0.4642857143,0.110619469,0.1682342502,0.1531470885,0.1389071758,0.1191275168,0
0.5,0.7872340426,0.7946428571,0.1681415929,0.5281277728,0.3870750589,0.3699802502,0.5279642058,0
0,0.7021276596,0.7053571429,0.1548672566,0.4035492458,0.2894648267,0.3548387097,0.4496644295,0
0,0.6879432624,0.6517857143,0.1327433628,0.3677018634,0.347021205,0.2896642528,0.2986577181,0
0.5,0.7446808511,0.75,0.1548672566,0.4275066548,0.3843823628,0.3429888084,0.3993288591,0
1,0.4397163121,0.4285714286,0.0884955752,0.122094055,0.1083810165,0.116524029,0.1085011186,0
0.5,0.6595744681,0.6964285714,0.1327433628,0.3155279503,0.2834062605,0.250164582,0.274049217,0
0.5,0.390070922,0.3839285714,0.110619469,0.108606921,0.0966004712,0.0724160632,0.0861297539,0
0.5,0.8368794326,0.8660714286,0.1769911504,0.613487134,0.520363514,0.521395655,0.5123042506,0
0,0.8014184397,0.7589285714,0.1327433628,0.4628216504,0.3726018176,0.3739302172,0.456935123,0
1,0.3758865248,0.3482142857,0.0796460177,0.0812777285,0.0696735106,0.0513495721,0.0861297539,0
0.5,0.390070922,0.375,0.0884955752,0.093877551,0.0733759677,0.0743910467,0.0861297539,0
0.5,0.5957446809,0.5446428571,0.1283185841,0.2722271517,0.2056546617,0.2218564845,0.2818791946,0
0,0.7446808511,0.6875,0.1504424779,0.4207630878,0.34870414,0.3541803818,0.4065995526,0
1,0.5035460993,0.4732142857,0.1061946903,0.1737355812,0.1581958936,0.1296905859,0.1532438479,0
0,0.6241134752,0.5982142857,0.1415929204,0.3414374445,0.1925277684,0.1823568137,0.533557047,0
1,0.6737588652,0.6607142857,0.1238938053,0.2681455191,0.217771794,0.2007899934,0.293064877,0
1,0.5602836879,0.5625,0.1150442478,0.2097604259,0.1494446314,0.1540487163,0.2483221477,0
0.5,0.6382978723,0.6160714286,0.110619469,0.308606921,0.2234937731,0.2817643186,0.3210290828,0
1,0.5319148936,0.4910714286,0.1238938053,0.1559893523,0.1258835409,0.1211323239,0.2544742729,0
1,0.4397163121,0.3928571429,0.0884955752,0.0988464951,0.0757320767,0.0961158657,0.0917225951,0
1,0.5886524823,0.5178571429,0.1194690265,0.2154392192,0.174015483,0.2086899276,0.192393736,0
1,0.4539007092,0.4017857143,0.0840707965,0.1313220941,0.1161225177,0.1046741277,0.1135346756,0
0,0.7092198582,0.7142857143,0.1327433628,0.3886424135,0.2844160215,0.2659644503,0.3993288591,0
0.5,0.6524822695,0.6339285714,0.1371681416,0.2573203194,0.1881521373,0.2086899276,0.25950783,0
0.5,0.6382978723,0.6517857143,0.110619469,0.3318544809,0.2298889263,0.1691902567,0.4161073826,0
0,0.6666666667,0.6428571429,0.1283185841,0.3529724933,0.3665432514,0.2593811718,0.2533557047,0
