0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class
0.7114624506,0.0167364017,0,0,0,0.0285171993,0.0002128738,0.0333332941,0.0011828603,0.9780532449,0.9764992056,0.9911634979,0.9641464703,0.5111940604,0.4231678617,0.4514851791,0.9911634979,0.10463921,0.1154805415,0
0.6956521739,0.4811715481,0,0,0,0.0152091253,0.0001195083,0.0141025643,0.0004025996,0.0376968762,0.0559157205,0.0375552269,0.0202650026,0.9477611921,0.1359338064,0.469306956,0.0508100132,0.6230159,0.4052585436,1
0.8616600791,0.690376569,0,0,0.5,0.072243376,0.001873432,0.117948719,0.0027334118,0.420345989,0.3889789237,0.5014727724,0.3639906434,0.4832089472,0.6182032979,0.1544554874,0.5014727724,0.31446242,0.1660772,0
0.2292490119,0.4560669456,0,0,0,0.0741444909,0.0020026485,0.0333333264,0.0017987159,0.13297186,0.0769854099,0.2194403445,0.0950896268,0.4048507682,0.5756501064,0.3089109214,0.2194403445,0.6812664,0.1322331642,0
0.3043478261,0.4016736402,0,0,0,0.0285171069,0.0006610305,0.0371794811,0.0018562331,0.1198037651,0.1337115132,0.1369661345,0.088074818,0.8917910448,0.2387706915,0.3564356621,0.1377025108,0.3952535,0.2872313562,1
0.6126482213,0.0878661088,0,0,0,0.0266158264,0.0001643251,0.0602563749,0.0010011516,0.9501678838,0.9465154939,0.969808579,0.9314108127,0.5055970344,0.4479905319,0.4158416147,0.969808579,0.113055356,0.1238833224,0
0.418972332,0.7531380753,0,0,0,0.1273764236,0.0030244291,0.0666666344,0.0026802308,0.4324812938,0.3970826507,0.5176730706,0.3756819937,0.4514925282,0.6406619149,0.1504950597,0.5176730706,0.3146827,0.1617816392,0
0.2252964427,0.4644351464,0,0,0,0.0703422098,0.0022337659,0.1410256359,0.002901287,0.2383165496,0.2131280317,0.293814422,0.2034294559,0.5839552302,0.4515366489,0.3267327036,0.293814422,0.3496519,0.158622195,0
0.2964426877,0.7824267782,0,0,0,0.0608365052,0.0012149903,0.034615388,0.0006649229,0.1014717266,0.088330632,0.0780559656,0.1387373386,0.7108208979,0.0390070957,0.8831683443,0.1310751176,0.4115727,0.8554535428,0
0.1185770751,0.2384937238,0,0,0,0.9562737548,0.2050500223,0.4217948668,0.3257599413,0.328943973,0.2811993645,0.3983799602,0.300857364,0.3992537254,0.5401891489,0.3742574443,0.3983799602,0.41303283,0.119176294,0
0.9209486166,0.6861924686,0,0,0,0.066539915,0.0013346289,0.079487204,0.0021716287,0.402788564,0.3695299965,0.4815905929,0.3507404411,0.4757462683,0.6028368936,0.1881188202,0.4815905929,0.31203708,0.1604883755,0
0.9130434783,0.5774058577,0,0,0,0,0,0,1.52899943895968E-011,0,0,0,0,0.833955226,0.1276595745,0.603960417,0,0,0.5086545371,0
0.652173913,0.7280334728,0,0,0,0.0665399355,0.0002530194,0.0461538476,0.0002027993,0.3780015454,0.3541329145,0.4455080821,0.3289165993,0.5485074718,0.5425531915,0.2118812083,0.4455080821,0.30253935,0.169896764,0
0.6126482213,0.1589958159,0,0,0,0.0361216452,0.0005789288,0.0282050963,0.0005236269,0.2651691275,0.2601296715,0.2923416694,0.2408417883,0.7145522457,0.3215129894,0.4059406166,0.2923416694,0.22118697,0.1797258481,0
0.4861660079,0.0753138075,0,0,0,0.0342205782,0.0007170459,0.0243589254,0.0008729014,0.8954298961,0.8695299746,0.9469808546,0.864380316,0.3694030097,0.5886524681,0.3247524898,0.9469808546,0.16561614,0.1255074304,0
0.6403162055,0.510460251,0,0,0,0.0038022813,0.00017357,0.0051282048,0.0002618132,0.0108443074,0.007293355,0.0235640649,0.0007794232,0.8059701532,0.1914893617,0.5267326911,0.0235640649,0.9722222,0.2011819059,0
0.233201581,0.7740585774,0,0,0,0.0494296686,0.0010557864,0.1025640955,0.0019203591,0.3565711435,0.3306320837,0.4197348923,0.3141075662,0.5410447761,0.5165484787,0.2633663768,0.4197348923,0.2976887,0.1612499535,0
0.8774703557,0.6861924686,0,0,0,0.1292776001,0.0031506668,0.1653846512,0.0045108667,0.4033049451,0.3703403758,0.4823269626,0.3507404411,0.4776119716,0.6040189362,0.1841584459,0.4823269626,0.31283396,0.1612351076,0
0.2015810277,0.3807531381,0,0,0,0.0247148316,0.0005116445,0.0192307691,0.0005451126,0.0201394268,0.0048622369,0.0419734912,0.0116913476,0.722014933,0.2375886489,0.5386138817,0.0419734912,0.89973545,0.1270946767,0
0.1225296443,0.3514644351,0,0,0,0.0437262315,0.0010494318,0.0512820547,0.0029785219,0.0219468109,0.0056726096,0.049337262,0.0085736551,0.7145522457,0.2647754149,0.5009901212,0.049337262,0.9195971,0.1456117856,0
0.6837944664,0.2677824268,0,0,0,0.0513308006,0.000728683,0.0551282002,0.0010423325,0.2865995364,0.2941653379,0.3026509639,0.2618862148,0.7947761231,0.2730496489,0.4019802246,0.3026509639,0.18173215,0.2181003473,0
0.209486166,0.510460251,0,0,0,0.0532319463,0.00101582,0.0115384633,0.0003313428,0.0374386794,0.0267423019,0.0596465386,0.024162119,0.7481343345,0.2434988191,0.5009901212,0.0596465386,0.6304714,0.163149841,0
0.2252964427,0.410041841,0,0,0,0.0399239538,0.0006288174,0.0243589692,0.0004719906,0.2915053103,0.2633711448,0.3556701093,0.2501948574,0.5466418188,0.5059101809,0.2752475352,0.3556701093,0.3349617,0.1596671778,0
0.4387351779,0.7782426778,0,0,0,0.1444867349,0.0030188218,0.1141025735,0.0030040135,0.3508907839,0.3257698665,0.4123711163,0.3094310036,0.5485074718,0.5070922128,0.2712871609,0.4123711163,0.29632849,0.1592324459,0
0.5217391304,0.2343096234,0,0,0,0.0475285229,0.0014079568,0.0487179569,0.0011828599,0.1892589772,0.1831442397,0.2378497847,0.1434138732,0.7313432901,0.4066193723,0.2455445945,0.2378497847,0.42930815,0.2103268639,1
0.0316205534,0.2887029289,0,0,0,0.100760459,0.0138666914,0.3846153811,0.068791047,0.164730191,0.1264181582,0.2098674462,0.1535463787,0.516791036,0.3841607447,0.5108911085,0.2098674462,0.5142537,0.0984498448,0
0.2213438735,0.4435146444,0,0,0,0.015209128,0.0002091394,0.0089743602,0.000060568,0.0441518228,0.0559157205,0.049337262,0.0272798115,0.9011194035,0.163120567,0.4732673445,0.0530191454,0.51036155,0.3426593675,1
0.6798418972,0.7489539749,0,0.3333333233,0,0.0798478938,0.0025861355,0.035897445,0.0011590975,0.3516653765,0.3273906104,0.4131074992,0.3094310036,0.5541044978,0.5070922128,0.265346555,0.4131074992,0.2921254,0.1630323053,0
0.652173913,0.8828451883,0,0,0,0.0532319395,0.0008414117,0.0269230739,0.0005998893,0.0730699775,0.0632090791,0.0441826201,0.1130163566,0.7425373135,0.0059101596,0.9049505364,0.1067746605,0.58765954,0.8242120782,0
0.9407114625,0.6234309623,0,0,0,0.0627376475,0.0009299221,0.1371794581,0.0044214689,0.3147431019,0.2763371254,0.3865979265,0.2751363749,0.4682835726,0.5484633723,0.2871287115,0.3865979265,0.35212588,0.1437490972,0
0.0948616601,0.3347280335,0,0,0,0.0551330784,0.0044106013,0.0320512856,0.0009584003,0.0271107671,0.0064829823,0.0537555283,0.0187061571,0.6828358267,0.2624113511,0.5386138817,0.0537555283,0.9114478,0.1114296007,0
0.4545454545,0.7238493724,0,0,0,0.0760456435,0.0021362102,0.2448717998,0.0433702862,0.2210173012,0.2098865584,0.2518409407,0.1987529213,0.6865671662,0.3286052128,0.4237623989,0.2540500894,0.25072145,0.1348981556,0
0.9565217391,0.4560669456,0,0,0,0.1520912699,0.0043961562,0.0358974173,0.0017640854,0.3335915425,0.3265802458,0.3733431401,0.2977396532,0.6791044873,0.3983451596,0.3148515274,0.3733431401,0.2453213,0.1863069862,0
0.2727272727,0.1380753138,0,0,0.5,0.0836501784,0.00211157,0.0538461547,0.0020581934,0.8546346585,0.8168557603,0.9072164955,0.8339827994,0.3003731289,0.5839243617,0.4059406166,0.9072164955,0.1818206,0.1063547482,0
0.3636363636,0.7489539749,0,0,0,0.1882129835,0.0018379181,0.0602564188,0.0031116153,0.3736122083,0.3452187937,0.4432989732,0.326578332,0.5186567057,0.5520094681,0.2277228123,0.4432989732,0.3036015,0.1623829658,0
0.8102766798,0.0627615063,0,0,0,0.0418249831,0.0015087841,0.0435896667,0.0013538788,0.9553317647,0.958670964,0.9727539914,0.932190158,0.5522387944,0.438534266,0.3821782285,0.9727539914,0.105127536,0.1404479083,0
0.7391304348,0.510460251,0,0,0,0.0114068448,0.0002688936,0.0115384619,7.48193355117796E-005,0.0464756006,0.0607779632,0.0515463909,0.0272798115,0.9179104479,0.163120567,0.4554455712,0.0559646572,0.53858024,0.3526346838,1
0.8537549407,0.5606694561,0,0,0,0.0190114092,0.0001643238,0.0166666655,6.05680853446159E-005,0.0369222815,0.0461912496,0.0434462425,0.0210444265,0.8861940322,0.1678486989,0.4811881376,0.0463917522,0.56415343,0.3283159749,1
0.162055336,0.7405857741,0,0,0,0.0627376338,0.0018262333,0.0320512856,0.001685216,0.2145623699,0.2009724449,0.2525773104,0.1870615639,0.6716417915,0.3617021277,0.3841584423,0.2525773104,0.3017472,0.1684736661,0
0.7865612648,0.6443514644,0,0.3333333233,0,0.0779467789,0.0040072623,0.0410256382,0.0008835811,0.1208365692,0.0940032431,0.1089838026,0.1590023286,0.6100746401,0.0992907798,0.8891089325,0.1502209076,0.43081954,0.9255539892,0
0.8102766798,0.9288702929,0,0,0,0.0475285229,0.0015536701,0.039743602,0.0007962736,0.1869352064,0.1596434454,0.1664211991,0.2346064019,0.5858209,0.0732860532,0.9584158831,0.2216494998,0.34575516,0.9117460513,0
0.2252964427,0.4267782427,0,0,0,0.1178707361,0.0012334467,0.016666669,0.0003748596,0.1453653554,0.1231766704,0.1885125207,0.1208106018,0.6343283633,0.3699763723,0.4099010087,0.1885125207,0.4148072,0.1500428827,0
0.5494071146,0.6276150628,0,0,0,0.0095057001,0.0003304674,0.0179487167,0.0005970259,0.1097340615,0.0907617552,0.0949926333,0.1434138732,0.6679104521,0.082742316,0.8554455641,0.1354933753,0.39095718,0.9042864744,0
0.8063241107,0.7489539749,0,0,0,0.0437262212,0.0010064805,0.0371794788,0.0010810695,0.3449522338,0.3265802458,0.4020618615,0.3016367794,0.5970149351,0.4846335851,0.257425753,0.4020618615,0.29078844,0.173339765,0
0.1897233202,0.4225941423,0,0.3333333233,0,0.0456273806,0.0013892831,0.0358974357,0.0016531515,0.026594372,0.0081037284,0.0478645068,0.0218238503,0.6977612014,0.236406617,0.566336653,0.0478645068,0.86766475,0.0977405987,0
0.2213438735,0.129707113,0,0,0,0.0798479349,0.0008764843,0.0230768949,0.0006726107,0.2610379531,0.2390599857,0.3166421332,0.2229150445,0.5988806049,0.4574468085,0.3009901194,0.3166421332,0.3346618,0.1662621327,0
0,0.1422594142,0,0,0,0.0304183094,0.000459224,0.0256410746,0.0004380961,0.8564420482,0.8063209466,0.9278350447,0.8277474411,0.2145522373,0.674940883,0.3445544858,0.9278350447,0.21017425,0.1106224391,0
0.2213438735,0.3430962343,0,0,0,0.0133079885,0.0003929357,0.0051282006,0.0001655851,0.1249677297,0.096434359,0.1796759854,0.0943102114,0.5970149351,0.4208037766,0.3643564463,0.1796759854,0.5119048,0.1526131471,0
0.7984189723,0.3430962343,0,0,0,0.0912547578,0.0064982597,0.0794871809,0.0112300316,0.0472501946,0.0235008111,0.0787923418,0.0366328911,0.6548507472,0.2907801383,0.520792103,0.0787923418,0.7601911,0.1151088878,0
0.814229249,0.8619246862,0,0,0,0.0266159732,0.0004780329,0.0474358999,0.0008728932,0.0438936218,0.036466775,0.0279823273,0.067809821,0.7686567217,0.0614657202,0.7841584352,0.0640648029,0.58261186,0.8420358497,0
0.0948616601,0.6025104603,0,0,0,0.1958175253,0.1005848737,0.4153846282,0.1459191116,0.0999225414,0.094813615,0.1237113481,0.0795011643,0.7667910486,0.2659574468,0.4435643771,0.1421207685,0.64629805,0.205421086,0
0.7351778656,0.6317991632,0,0,0,0.0513308348,0.0011540012,0.2692307852,0.0703301881,0.3013168025,0.2682334057,0.3556701093,0.2751363749,0.509328357,0.4609929149,0.3900990305,0.3556701093,0.30018225,0.1051696571,0
0.3992094862,0.0794979079,0,0,0,0.0323194654,0.0008871629,0.014102555,0.0007428303,0.8742577265,0.8395462264,0.9344624379,0.8425565092,0.3152985035,0.6252955319,0.3207920977,0.9344624379,0.18356538,0.1213133279,0
0.8063241107,0.3974895397,0,0,0,0.026615968,0.0004592234,0.0089743687,0.0001309061,0.1218693593,0.102917342,0.1590574362,0.1005455908,0.6641791126,0.3356973936,0.4356435751,0.1590574362,0.41640097,0.1513961036,0
0.5415019763,0.7280334728,0,0,0,0.1045627093,0.0030019348,0.0448717883,0.0020722974,0.39788279,0.3654781148,0.4712813183,0.3507404411,0.4832089472,0.5756501064,0.2257426163,0.4712813183,0.29802468,0.1562575801,0
0.9288537549,0.4435146444,0,0,0,0.0266159988,0.0004070582,0.0294871855,0.0007146115,0.3199070665,0.2884927195,0.3873343027,0.2782540926,0.514925383,0.5283688085,0.2712871609,0.3873343027,0.33047688,0.1544650048,0
0.3517786561,0.9456066946,0,0,0,0.0836501921,0.0013388539,0.0628205004,0.0025765665,0.154918664,0.1280388949,0.1303387413,0.2065471526,0.5988806049,0.0460992926,0.9900990198,0.1951399139,0.41374576,0.8933471697,0
0.3083003953,0.2133891213,0,0,0,0.0190114228,0.0003884005,0.0205127718,0.0005843013,0.7681384514,0.7341977175,0.8424153362,0.7209664779,0.3544776351,0.6678487234,0.2079208341,0.8424153362,0.20801263,0.1411933076,0
0.4387351779,0.4309623431,0,0,0,0.024714836,6.34886980013681E-005,0.0153846189,4.27538927706286E-005,0.036664084,0.047811992,0.0405007353,0.0218238503,0.8992537304,0.1548463362,0.4891089271,0.0441826201,0.5343915,0.3550314806,1
0.7509881423,0.4518828452,0,0,0,0.0380228012,0.0013046662,0.0217949061,0.0007428299,0.2778208204,0.2641815094,0.3195876118,0.2462977242,0.6511194077,0.3947990426,0.350495074,0.3195876118,0.27171725,0.1702354699,0
0.3873517787,0.7238493724,0,0,0,0.0627376235,0.0033051512,0.1833333056,0.0609421487,0.2197263135,0.2025932034,0.2569955946,0.196414647,0.6455223985,0.3593380745,0.4158416147,0.2569955946,0.28044972,0.140353873,0
0.3320158103,0.1882845188,0,0,0,0.0456273806,0.0004033405,0.0294871694,0.0017707246,0.1843532241,0.1701782883,0.2385861544,0.1402961765,0.6772388175,0.4326241064,0.259405949,0.2385861544,0.4427882,0.1943292397,1
0.04743083,0.3012552301,0,0,0,0.0285171086,0.0005522964,0.0153846143,0.0006083989,0.025819778,0.0113452192,0.0397643591,0.0249415428,0.7257462692,0.2009456277,0.5960396248,0.0397643591,0.7404762,0.0745162758,0
0.3359683794,0.2343096234,0,0,0,0.0342205338,0.0006274177,0.0243589831,0.000659123,0.7588432845,0.7252836039,0.8321060616,0.7123928383,0.360074661,0.6607564894,0.2138613866,0.8321060616,0.20770195,0.1420452094,0
0.0711462451,0.0711297071,0,0,0,0.0399239538,0.0012886941,0.0256410469,0.0011412183,0.7774335485,0.7009724814,0.8696613117,0.7521433748,0.0578358792,0.7565011702,0.3742574443,0.8696613117,0.26754448,0.0993812903,0
0.3241106719,0.510460251,0,0.3333333233,0,0.0798479589,0.0021574397,0.0269230624,0.0010290952,0.3392719021,0.3030794295,0.4145802716,0.2938425551,0.4757462683,0.570922,0.2415841668,0.4145802716,0.33914515,0.1523885185,0
0.1976284585,0.5439330544,0,0,0,0.0190114092,0.0001195082,0.0051282059,7.12565499049584E-005,0.0049057579,0.0024311184,0.0117820325,0,0.8152985086,0.1619385351,0.566336653,0.0117820325,0.8888889,0.184538603,0
0.5533596838,0.2133891213,0,0,0,0.0646387898,0.0021362092,0.0782051239,0.0061316252,0.1908081624,0.1734197834,0.2496318185,0.144972725,0.6529850774,0.4562647872,0.2455445945,0.2496318185,0.4503053,0.1900736448,1
0.3636363636,0.4853556485,0,0,0,0.0380228183,0.0008414117,0.0230769238,0.0007588068,0.026594372,0.0097244738,0.0449189977,0.0233826958,0.7089552248,0.2222222234,0.5782178435,0.0449189977,0.8272487,0.0911874654,0
0.2450592885,0.8744769874,0,0,0,0.1045627572,0.0153904168,0.084615388,0.0058572878,0.0570617097,0.047811992,0.0427098688,0.0810600092,0.7518656739,0.0721040181,0.7841584352,0.0765832064,0.48671728,0.8617760923,0
0.4743083004,0.4267782427,0,0,0,0.0589353561,0.0015424039,0.0679487098,0.0014714473,0.1412341949,0.1458671,0.1686303412,0.1075603996,0.8208955245,0.2931442021,0.3405940759,0.1686303412,0.39658895,0.2411568272,1
0.9288537549,0.3807531381,0,0,0,0.0361216863,6.34886375003227E-005,0.0410256751,0.0011828569,0.3604441204,0.3371150595,0.426362312,0.3125487143,0.5578358204,0.5307328723,0.2217821886,0.426362312,0.30700684,0.1695852024,0
0.2173913043,0.4016736402,0,0,0,0.0380228012,0.0002091391,0.1089743803,0.0194280965,0.3472760324,0.3371150595,0.3865979265,0.3148869816,0.6529850774,0.3995271809,0.3405940759,0.3865979265,0.23045462,0.1726909653,0
0.2411067194,0.6945606695,0,0,0,0.0437262657,0.0008871616,0.0384615543,0.0009069477,0.3560547484,0.3379254387,0.4182621398,0.3070927574,0.5951492654,0.5118203191,0.2138613866,0.4182621398,0.30621472,0.1786698321,0
0.7707509881,0.7154811715,0,0,0,0.0399239469,0.0004369511,0.014102555,0.0003598455,0.1386522196,0.1231766704,0.1200294468,0.1730319463,0.6828358267,0.070921984,0.8594059562,0.1634756939,0.31489658,0.8918969275,0
0.8063241107,0.1506276151,0,0,0,0.0418251132,0.0006124815,0.0358974773,0.0007980718,0.8634133885,0.8322528714,0.9263623717,0.8254091528,0.3432836167,0.6359338298,0.273267357,0.9263623717,0.18354028,0.1307773379,0
0.0909090909,0.7405857741,0,0,0,0.0589354006,0.0012286942,0.1525641278,0.0370854679,0.2135295728,0.1993517083,0.2518409407,0.1862821415,0.6679104521,0.3628841489,0.3861386384,0.2518409407,0.29079577,0.1647997438,0
0.418972332,0.8326359833,0,0,0,0.0323193949,0.0006012758,0.0423076975,0.0006306198,0.1053446965,0.081847649,0.094256257,0.139516761,0.6380597028,0.0992907798,0.8594059562,0.1318114939,0.43576914,0.9239348073,0
0.6363636364,0.9456066946,0,0.3333333233,0,0.0779467687,0.0011529677,0.0615384642,0.0024671644,0.0921766086,0.0794165331,0.0662739318,0.1317225298,0.7164179155,0.0248226915,0.9009901087,0.1244477244,0.47282594,0.8444385916,0
0.2648221344,0.5188284519,0,0,0,0.0285171148,0.0004817677,0.0076923095,0.0002565236,0.0433772288,0.02917342,0.0692194435,0.0296180822,0.722014933,0.2624113511,0.4970297238,0.0692194435,0.6175926,0.1500726083,0
0.4861660079,0.3640167364,0,0,0,0.0342205235,0.0010194935,0.028205117,0.001244646,0.1500129109,0.1231766704,0.2017673071,0.1208106018,0.6007462746,0.4125295638,0.3742574443,0.2017673071,0.4486757,0.1513008705,0
0.628458498,0.2594142259,0,0.3333333233,0,0.0323193778,0.0003323827,0.0179487098,0.0006270574,0.4100180948,0.3938411701,0.4646539251,0.367108319,0.5914179092,0.4881796809,0.257425753,0.4646539251,0.25336418,0.171769389,0
0.1976284585,0.4351464435,0,0,0,0.0228136903,0.0004929715,0.0320512856,0.0006591225,0.0188484378,0.0040518642,0.0375552269,0.0132501938,0.7257462692,0.2222222234,0.5603960613,0.0375552269,0.91798943,0.1107866213,0
0.7786561265,0.4853556485,0,0,0,0.0836501921,0.0044218066,0.1974358907,0.0572760107,0.2840175611,0.2771474901,0.3195876118,0.2525331176,0.6958955316,0.366430266,0.350495074,0.3195876118,0.24899939,0.1867096982,0
0.4861660079,0.7531380753,0,0,0,0.1197718921,0.0027614831,0.0756410331,0.0026936247,0.4164730261,0.3857374505,0.4955817489,0.3616523761,0.48880599,0.607565,0.1663366637,0.4955817489,0.31361094,0.1652620587,0
0,0.2928870293,0,0,0,0.4163498387,0.2696889964,0.2128205142,0.1975516113,0.1487219302,0.10210697,0.2025036767,0.1363990643,0.4645522499,0.4219858085,0.5029703208,0.2025036767,0.5952822,0.0972865502,0
0.7075098814,0.8912133891,0,0,0,0.1273764338,0.0037383662,0.0833333264,0.0054048114,0.1058610916,0.0850891441,0.0883652401,0.1441932886,0.6567164337,0.0685579223,0.8910891107,0.1362297449,0.4433746,0.8963780957,0
