0,1,2,3,4,5,6,7,class
0.0714285714,0.5025125628,0.5901639344,0.1212121212,0.0827423168,0.3770491803,0.2576632608,0.1166666667,0
0.4285714286,0.4572864322,0,0,0,0.4441132638,0.1879164816,0.1666666667,0
0.0714285714,0.9095477387,0.6393442623,0.4242424242,0.3463356974,0.5961251863,0.5242114616,0.0166666667,1
0.1428571429,0.5427135678,0.5081967213,0.3232323232,0.0661938534,0.3755588674,0.0222123501,0,0
0,0.4673366834,0.4918032787,0,0,0.5260804769,0.0821856952,0.0666666667,0
0.0714285714,0.5175879397,0.2459016393,0.3838383838,0.098108747,0.6453055142,0.0466459351,0.2,0
0.1428571429,0.4170854271,0.5409836066,0.2323232323,0.0591016548,0.479880775,0.1861394936,0.0166666667,0
0.2857142857,0.6180904523,0.5081967213,0,0,0.476900149,0.0657485562,0.2333333333,1
0.2857142857,0.7336683417,0.6393442623,0,0,0.5737704918,0.1963571746,0.7666666667,1
0,0.432160804,0.5573770492,0.3232323232,0,0.5335320417,0.0710795202,0.0666666667,0
0.2857142857,0.5477386935,0.5245901639,0.4444444444,0.1170212766,0.5186289121,0.3673922701,0.0833333333,1
0.3571428571,0.5226130653,0.606557377,0,0,0.4292101341,0.0333185251,0.45,0
0.4285714286,0.8341708543,0.606557377,0,0,0.3964232489,0.1003998223,0.75,0
0,0.5376884422,0.5081967213,0.303030303,0.0874704492,0.5454545455,0.3016437139,0.0666666667,1
0.2142857143,0.8140703518,0.4262295082,0.3838383838,0,0.5543964232,0.2549977788,0.05,1
0.2142857143,0.7537688442,0.6229508197,0,0,0.3129657228,0.0573078632,0.2666666667,0
0,0.5025125628,0.7213114754,0.6060606061,0.1300236407,0.697466468,0.3927143492,0.1666666667,0
0.1428571429,0.7336683417,0.5737704918,0.3838383838,0.4255319149,0.4172876304,0.1150599733,0.1333333333,1
0.9285714286,0.7688442211,0.7213114754,0.3737373737,0.1654846336,0.6050670641,0.4868947135,0.3,0
0.3571428571,0.3869346734,0.6721311475,0.4141414141,0.0496453901,0.5335320417,0.0346512661,0.2333333333,0
0.4285714286,0.4271356784,0.6393442623,0,0,0.4649776453,0.1350510884,0.35,0
0.1428571429,0.5577889447,0.4918032787,0,0,0.390461997,0.1177254554,0.0333333333,0
0.1428571429,0.4170854271,0.5327868852,0.2828282828,0.0780141844,0.5484351714,0.2447800977,0.05,0
0,0.8090452261,0.4098360656,0,0,0.3263785395,0.0781874722,0.7333333333,0
0.0714285714,0.7587939698,0.4918032787,0,0,0.3889716841,0.0448689471,0.0166666667,0
0.2857142857,0.4170854271,0.7049180328,0.1919191919,0,0.436661699,0.1061750333,0.2166666667,0
0.0714285714,0.5628140704,0.6557377049,0.4545454545,0.1560283688,0.5186289121,0.0617503332,0.05,0
0.5714285714,0.8994974874,0.5901639344,0.4242424242,0.1536643026,0.4873323398,0.2847623279,0.25,1
0.0714285714,0.6834170854,0.606557377,0.5050505051,0.2411347518,0.5573770492,0.1426032874,0.05,0
0.2857142857,0.4974874372,0.5573770492,0.3838383838,0,0.4888226528,0.0297645491,0.2,0
0.0714285714,0.6281407035,0.5737704918,0.2424242424,0.1300236407,0.3621460507,0.0635273212,0.0666666667,0
0.6428571429,0.8592964824,0.9016393443,0.2424242424,0.2836879433,0.6766020864,0.2856508219,0.55,1
0,0.5376884422,0.4918032787,0.2525252525,0,0.393442623,0.0244335851,0.0333333333,0
0,0.6733668342,0.4754098361,0.202020202,0.3439716312,0.393442623,0.1217236784,0,0
0,0.391959799,0.7213114754,0.2929292929,0.0472813239,0.5499254844,0.1581519325,0,0
0,0.6281407035,0.7868852459,0,0,0.3353204173,0.0817414482,0,0
0.3571428571,0.5829145729,0.606557377,0.2929292929,0,0.4813710879,0.2585517548,0.2333333333,1
0.2857142857,0.6180904523,0.6557377049,0.1515151515,0.2080378251,0.476900149,0.1621501555,0.2166666667,0
0,0.5075376884,0.5327868852,0.2828282828,0,0.3666169896,0.0706352732,0.0166666667,0
0.0714285714,0.4070351759,0.5901639344,0.1818181818,0.0472813239,0.3964232489,0.0910706353,0.05,0
0,0.8291457286,0.737704918,0.3333333333,0.8037825059,0.7794336811,0.1550422035,0.0333333333,0
0.5714285714,0.5025125628,0.606557377,0.404040404,0.2541371158,0.5871833085,0.2589960018,0.3666666667,1
0.2142857143,0.648241206,0.7540983607,0.4949494949,0.18321513,0.5424739195,0.3953798312,0.1833333333,1
0.6428571429,0.4572864322,0.5573770492,0,0,0.3606557377,0.0541981342,0.6166666667,0
0.2857142857,0.3819095477,0.5081967213,0,0,0.5067064083,0.1390493114,0.0666666667,0
0.0714285714,0.6432160804,0.8032786885,0.4141414141,0.0685579196,0.476900149,0.5521990227,0.2,1
0.1428571429,0.3718592965,0,0,0,0,0.010661928,0.0166666667,0
0.0714285714,0.5477386935,0.4754098361,0.1818181818,0.1371158392,0.4247391952,0.0626388272,0.0166666667,0
0.7857142857,0.7185929648,0.7704918033,0.3333333333,0.1725768322,0.5454545455,0.0781874722,0.5,1
0.1428571429,0.4824120603,0.5573770492,0.1313131313,0.0579196217,0.3144560358,0.2527765438,0.0833333333,0
0,0.6633165829,0.6393442623,0,0,0.4828614009,0.1399378054,0,0
0.3571428571,0.8442211055,0.5245901639,0,0,0.4903129657,0.0253220791,0.3333333333,1
0,0.5728643216,0.6557377049,0.3434343434,0.3368794326,0.6587183308,0.0395379831,0.1,0
0.0714285714,0.5979899497,0.7049180328,0.3939393939,0.2600472813,0.6795827124,0.324300311,0.1333333333,1
0.6428571429,0.5326633166,0.4262295082,0,0,0.4649776453,0.1341625944,0.35,0
0.3571428571,0.527638191,0.5901639344,0.2929292929,0.3841607565,0.5499254844,0.0359840071,0.1166666667,0
0.2142857143,0.6331658291,0.7213114754,0.4141414141,0.2777777778,0.5856929955,0.2780986228,0.1,0
0.5,0.5728643216,0.5409836066,0,0,0.4888226528,0.0799644602,0.35,1
0.2142857143,0.7085427136,0,0,0,0.4470938897,0.3034207019,0.1,1
0.2857142857,0.5879396985,0.5081967213,0.1212121212,0,0.4426229508,0.1341625944,0.15,1
0.1428571429,0.4974874372,0,0,0,0.3308494784,0.01332741,0.0333333333,0
0.0714285714,0.4221105528,0.5245901639,0.2323232323,0.1359338061,0.5499254844,0.1745890715,0.1166666667,0
0.1428571429,0.648241206,0.6885245902,0,0,0.4172876304,0.0915148823,0.1,0
0.4285714286,0.527638191,0.6557377049,0.2828282828,0,0.4843517139,0.3553976011,0.0833333333,0
0.1428571429,0.8793969849,0.7213114754,0,0,0.3412816692,0.1101732563,0.0166666667,0
0.5714285714,0.527638191,0.8196721311,0.3636363636,0,0.6453055142,0.0715237672,0.4,1
0.1428571429,0.4371859296,0,0.2323232323,0,0.4307004471,0.3087516659,0.0666666667,0
0.2857142857,0.7587939698,0.737704918,0.3838383838,0,0.4426229508,0.0959573523,0.25,0
0.2857142857,0.7085427136,0.606557377,0,0,0.4113263785,0.0737450022,0.3166666667,0
0.0714285714,0.4472361809,0.6229508197,0.3434343434,0.0437352246,0.4649776453,0.0506441582,0.0333333333,0
0.8571428571,0.7035175879,0.6721311475,0.4343434343,0.3841607565,0.5842026826,0.1999111506,0.6166666667,1
0.1428571429,0.4221105528,0,0,0,0,0.1003998223,0,0
0.4285714286,0.4824120603,0,0,0,0.3532041729,0.0497556641,0.1166666667,0
0.3571428571,0.9396984925,0.6229508197,0.2727272727,0.2446808511,0.6497764531,0.4247001333,0.5333333333,1
0.2142857143,0.6432160804,0.6393442623,0,0,0.3144560358,0.0844069303,0.5666666667,0
0.5714285714,0.4974874372,0.6885245902,0,0,0.5275707899,0.1377165704,0.4833333333,0
0.2142857143,0.6984924623,0.4426229508,0,0,0.3815201192,0.1439360284,0.0166666667,1
0.1428571429,0.7135678392,0.6721311475,0.1818181818,0.0756501182,0.3681073025,0.3034207019,0,0
0,0.5075376884,0.6229508197,0,0,0.5320417288,0.0533096402,0.0833333333,0
0.1428571429,0.5125628141,0.7049180328,0.3636363636,0.1418439716,0.6780923994,0.0217681031,0.0333333333,1
0.4285714286,0.6884422111,0.5,0,0,0.3606557377,0.0324300311,0.5666666667,0
0.5,0.6281407035,0.7049180328,0,0,0.5603576751,0.1003998223,0.5,0
0.1428571429,0.5427135678,0.5081967213,0.101010101,0.3286052009,0.3770491803,0.3567303421,0.0166666667,0
0.5714285714,0.7185929648,0.5409836066,0,0,0.520119225,0.0226565971,0.3333333333,1
0.7857142857,0.4271356784,0.606557377,0,0,0.4485842027,0.0986228343,0.2333333333,0
0.8571428571,0.4422110553,0.606557377,0.404040404,0.0638297872,0.5260804769,0.1332741004,0.45,0
0,0.527638191,0.6885245902,0,0,0.4157973174,0.2945357619,0.6833333333,1
0.2142857143,0.6231155779,0.6557377049,0.3333333333,0.1536643026,0.4947839046,0.1008440693,0.0833333333,0
0.0714285714,1,0.6229508197,0.4343434343,0,0.6393442623,0.5846290538,0.0166666667,1
0.1428571429,0.6130653266,0.6229508197,0.2727272727,0.2364066194,0.5350223547,0.1799200355,0.0833333333,0
0.0714285714,0.7185929648,0.6885245902,0.2323232323,0.36643026,0.6318926975,0.4433585073,0.0166666667,0
0,0.2864321608,0.4918032787,0,0,0.3233979136,0.2918702799,0.7666666667,0
0.8571428571,0.7587939698,0.5737704918,0.404040404,0.3203309693,0.6229508197,0.2949800089,0.2833333333,1
0.5714285714,0.6030150754,0,0,0,0.4470938897,0.0466459351,0.2833333333,1
0.2142857143,0.4824120603,0.6393442623,0.3939393939,0,0.5558867362,0.0710795202,0.3166666667,0
0.8571428571,0.7035175879,0.6967213115,0.3333333333,0,0.5573770492,0.0737450022,0.3333333333,0
0.7142857143,0.8442211055,0.606557377,0,0,0.566318927,0.2039093736,0.2166666667,1
0.2142857143,0.567839196,0.4098360656,0.101010101,0.1004728132,0.4396423249,0.2434473567,0.0666666667,0
0.8571428571,0.5326633166,0.6557377049,0,0,0.3517138599,0.0262105731,0.3833333333,0
0.9285714286,0.5226130653,0.5901639344,0,0,0.4649776453,0.1719235895,0.2833333333,1
0.2142857143,0.6130653266,0.6393442623,0,0,0.3427719821,0.0781874722,0.3166666667,0
0.0714285714,0.7336683417,0.4590163934,0,0,0.4426229508,0.2159040426,0.1333333333,0
0.3571428571,0.4422110553,0.6393442623,0.303030303,0,0.4113263785,0.0799644602,0.2666666667,0
0.5,0.8442211055,0.7213114754,0.4242424242,0.3794326241,0.5692995529,0.3149711239,0.3166666667,1
0.1428571429,0.8743718593,0.7213114754,0.3737373737,0.1418439716,0.6631892697,0.2523322968,0.05,1
0,0.6984924623,0.5081967213,0.1717171717,0.2482269504,0.3293591654,0.0573078632,0,0
0.7142857143,0.5778894472,0,0,0,0,0.0812972012,0.15,1
0.3571428571,0.5728643216,0.606557377,0,0,0.3710879285,0.2958685029,0.6,0
0.5714285714,0.5025125628,0.6229508197,0,0,0.5767511177,0.0497556641,0.35,0
0.3571428571,0.4874371859,0.6229508197,0.2727272727,0,0.5305514158,0.1332741004,0.5166666667,1
0.2142857143,0.5125628141,0.3606557377,0.202020202,0.1111111111,0.4590163934,0.1430475344,0.0833333333,0
0.0714285714,0.5979899497,0.4426229508,0.1313131313,0.0591016548,0.3323397914,0.0564193692,0.05,0
0.2142857143,0.4422110553,0.4754098361,0.1111111111,0.0638297872,0.3695976155,0.0839626833,0.0166666667,0
0.2142857143,0.6180904523,0.8196721311,0.3535353535,0.2836879433,0.8539493294,0.3562860951,0.0166666667,0
0.3571428571,0.5427135678,0.5901639344,0.4343434343,0.0886524823,0.5380029806,0.0821856952,0.2,0
0.4285714286,0.9195979899,0.7704918033,0,0,0.60804769,0.6143936028,0.4,0
0.3571428571,0.6884422111,0.8852459016,0,0,0.7272727273,0.0661928032,0.2666666667,1
0.7142857143,0.8090452261,0.5573770492,0.2323232323,0.1560283688,0.3800298063,0.1101732563,0.4333333333,1
0.0714285714,0.6331658291,0.4590163934,0.2929292929,0.1796690307,0.4277198212,0.321190582,0,0
0.2142857143,0.8693467337,0.6393442623,0.3939393939,0.2186761229,0.5037257824,0.3962683252,0.1666666667,1
0.2142857143,0.5125628141,0.606557377,0,0,0.4396423249,0.0191026211,0.1833333333,0
0.7142857143,0.6683417085,0.5573770492,0,0,0.4023845007,0.0741892492,0.25,0
0.5714285714,0.9849246231,0.6229508197,0.2929292929,0.3309692671,0.5588673621,0.2341181697,0.6,1
0.2857142857,0.5527638191,0.7540983607,0,0,0.5603576751,0.0501999112,0.15,0
0.2142857143,0.9145728643,0.606557377,0,0,0.4545454545,0.1186139494,0.1333333333,1
0,0.3668341709,0,0,0,0.3144560358,0.1172812084,0.0666666667,0
0.2142857143,0.391959799,0.5737704918,0,0,0.4843517139,0.0852954243,0.3,0
0.5,0.472361809,0.5245901639,0.2525252525,0.0933806147,0.4962742176,0.2932030209,0.3333333333,0
0.1428571429,0.527638191,0.6557377049,0.4545454545,0.2257683215,0.5022354694,0.2812083518,0.1333333333,1
0.2142857143,0.567839196,0.3606557377,0.1313131313,0,0.3338301043,0.0275433141,0.0166666667,0
0,0.648241206,0.9016393443,0.4646464646,0.1536643026,1,0.1070635273,0.0833333333,1
0.5,0.3115577889,0.6393442623,0,0,0.4858420268,0.1390493114,0.3333333333,0
0.0714285714,0.5477386935,0.4918032787,0.0808080808,0.2151300236,0.3785394933,0.3860506442,0,0
0,0.5226130653,0.6229508197,0,0,0.2742175857,0.2239004887,0.1,0
0.0714285714,0.4271356784,0.5409836066,0.2929292929,0,0.3964232489,0.1212794314,0.1666666667,0
0.1428571429,0.3567839196,0.5737704918,0.2727272727,0,0.4172876304,0.2256774767,0.0166666667,0
0.0714285714,0.5376884422,0.5901639344,0.303030303,0.0969267139,0.4590163934,0.330075522,0.05,0
0.2142857143,0.3718592965,0.5573770492,0.2828282828,0.0531914894,0.4426229508,0.0955131053,0.0333333333,0
0.4285714286,0.5778894472,0.4918032787,0.3939393939,0,0.5022354694,0.0741892492,0.3166666667,1
0,0.6432160804,0.5573770492,0.1919191919,0.2127659574,0.4545454545,0.5832963127,0.0666666667,1
0.5714285714,0.4271356784,0.4508196721,0.202020202,0,0.3636363636,0.0257663261,0.35,0
0,0.6582914573,0,0,0,0.6438152012,0.0852954243,0.0833333333,1
0.3571428571,0.6432160804,0.6557377049,0,0,0.5156482861,0.0293203021,0.4,0
0.0714285714,0.6331658291,0.4918032787,0,0,0.4485842027,0.1203909374,0.4333333333,1
0.1428571429,0.9899497487,0.5737704918,0.4545454545,0.6418439716,0.4545454545,0.0355397601,0.5333333333,1
0.4285714286,0.648241206,0.737704918,0.0707070707,0.3853427896,0.2921013413,0.2239004887,0.65,0
0.7857142857,0.5577889447,0.6885245902,0.404040404,0,0.697466468,0.3762772101,0.4,1
0,0.6884422111,0.5737704918,0.3838383838,0,0.4947839046,0.0408707241,0.0166666667,0
0,0.567839196,0.6557377049,0.1616161616,0,0.4619970194,0.3536206131,0,0
0.1428571429,0.4572864322,0.5081967213,0,0,0.4068554396,0.1985784096,0.0166666667,0
0.5714285714,0.8391959799,0.868852459,0.4646464646,0.2730496454,0.5603576751,0.0386494891,0.3666666667,1
0.5714285714,0.8844221106,0.737704918,0.3434343434,0.3546099291,0.5022354694,0.1728120835,0.6166666667,1
0.3571428571,0.4773869347,0.5901639344,0.3333333333,0,0.5618479881,0.1297201244,0.1,0
0.5,0.7638190955,0.7213114754,0.4444444444,0,0.7451564829,0.1150599733,0.25,1
0.6428571429,0.6733668342,0.606557377,0.3333333333,0.0709219858,0.3859910581,0.1697023545,1,0
0.2142857143,0.6030150754,0.5737704918,0.303030303,0.1595744681,0.6393442623,0.1661483785,0.15,0
0.1428571429,0.3417085427,0.5737704918,0.3232323232,0.0780141844,0.3725782414,0.0484229231,0.0666666667,0
0.0714285714,0.5326633166,0.6229508197,0,0,0.5588673621,0.0528653932,0.0833333333,0
0,0.5125628141,0.6393442623,0.404040404,0.1063829787,0.5141579732,0.0710795202,0.05,0
0.4285714286,0.7386934673,0.6557377049,0,0,0.4396423249,0.0444247001,0.4833333333,1
0.2142857143,0.6532663317,0.5245901639,0,0,0.3442622951,0.1048422923,0.0166666667,0
0.0714285714,0.4572864322,0.5245901639,0.2424242424,0,0.435171386,0.0506441582,0,0
0.5,0.6231155779,0.5737704918,0.3333333333,0.2541371158,0.3800298063,0.0368725011,0.2666666667,0
0.0714285714,0.5125628141,0.606557377,0,0,0.5886736215,0.0955131053,0.35,1
0.4285714286,0,0.5573770492,0.4141414141,0,0.5812220566,0.2883163039,0.3333333333,1
0,0.9095477387,0.7213114754,0.4444444444,0.6028368794,0.6453055142,0.0639715682,0.0833333333,1
0.0714285714,0.9497487437,0.4918032787,0.2323232323,1,0.4485842027,0.1421590404,0.6333333333,1
0.2142857143,0.8190954774,0.5737704918,0.1818181818,0.1241134752,0.4709388972,0.0844069303,0.1166666667,1
0.1428571429,0.527638191,0.6147540984,0,0,0.347242921,0.2141270546,0.5333333333,0
0.4285714286,0.6281407035,0.5573770492,0.303030303,0.1418439716,0.4470938897,0.1714793425,0.1833333333,0
0.0714285714,0.6683417085,0.8360655738,0.2828282828,0.1654846336,0.4888226528,0.0693025322,0.4,1
0,0.5979899497,0.5409836066,0.2727272727,0,0.5782414307,0.0804087072,0.0166666667,0
0.3571428571,0.5175879397,0.8852459016,0.3737373737,0,0.5842026826,0.1008440693,0.7333333333,0
0.3571428571,0.6331658291,0.6393442623,0.2727272727,0.0260047281,0.4411326379,0.1603731675,0.3166666667,0
0.5714285714,0.9095477387,0.5573770492,0.3636363636,0.585106383,0.4485842027,0.2385606397,0.65,1
0.0714285714,0.3567839196,0.5081967213,0,0,0.3248882265,0.1501554865,0.0833333333,0
0,0.5929648241,0.6885245902,0.4747474747,0.2718676123,0.6825633383,0.2101288316,0.1666666667,1
0.2857142857,0.4572864322,0.5737704918,0.3232323232,0.1040189125,0.4932935917,0.1634828965,0.0166666667,0
0.2142857143,0.5577889447,0.5081967213,0,0,0.3368107303,0.0284318081,0,0
0.2857142857,0.6633165829,0,0,0,0.4903129657,0.0995113283,0.0333333333,1
0,0.472361809,0,0,0,0,0.0790759662,0.0666666667,0
0.3571428571,0.5778894472,0.6229508197,0,0,0.4649776453,0.1177254554,0.3833333333,1
0.5,0.6834170854,0.606557377,0.2626262626,0.1595744681,0.3874813711,0.2527765438,0.5,0
0.1428571429,0.4974874372,0.4918032787,0.1717171717,0.1891252955,0.5454545455,0.1665926255,0,0
0.1428571429,0.4221105528,0.4098360656,0.2323232323,0.0898345154,0.4530551416,0.3953798312,0,0
0.6428571429,0.783919598,0.7049180328,0.2828282828,0.18321513,0.5111773472,0.4935584185,0.35,1
0.0714285714,0.4020100503,0.606557377,0.1111111111,0.0709219858,0.4470938897,0.1994669036,0.0166666667,0
0.5714285714,0.5929648241,0.5901639344,0.1919191919,0,0.3442622951,0.6210573079,0.4166666667,0
0.4285714286,0.9798994975,0.5737704918,0,0,0.4605067064,0.1110617503,0.1666666667,1
0.2142857143,0.5175879397,0.5901639344,0.303030303,0.1796690307,0.4113263785,0.2896490449,0.1,0
0.6428571429,0.6030150754,0.5901639344,0.2222222222,0.0661938534,0.3099850969,0.2909817859,0.45,0
0,0.6934673367,0,0,0,0.5409836066,0.3798311861,0.0666666667,1
0.1428571429,0.5628140704,0.5409836066,0.2222222222,0,0.3725782414,0.1017325633,0.05,0
0.0714285714,0.4773869347,0.606557377,0.2121212121,0.0862884161,0.3859910581,0.2643269658,0.25,0
0.3571428571,0,0.6557377049,0.3232323232,0,0.6110283159,0.1190581964,0.2666666667,1
0.2142857143,0.5778894472,0.5409836066,0.3939393939,0.1654846336,0.5678092399,0.0319857841,0.1166666667,0
0.0714285714,0.4422110553,0.5081967213,0.2424242424,0.0520094563,0.4456035768,0.1528209685,0.0333333333,0
0.6428571429,0.7638190955,0.6393442623,0.3434343434,0.2021276596,0.5096870343,0.3620613061,0.2,1
0.4285714286,0.5979899497,0.4098360656,0.2222222222,0.2080378251,0.4038748137,0.5508662817,0.2,1
0.4285714286,0.5175879397,0.5409836066,0,0,0.3621460507,0.0759662372,0.1333333333,0
0.9285714286,0.7286432161,0.6721311475,0.1919191919,0.1300236407,0.3308494784,0.0741892492,0.6,0
0.2857142857,0.7738693467,0.5081967213,0.3131313131,0.3356973995,0.4888226528,0.0706352732,0.0333333333,0
0,0.6783919598,0.7704918033,0.4646464646,0.1713947991,0.6050670641,0.0915148823,0.0833333333,0
0.6428571429,0.5125628141,0.6229508197,0.3737373737,0,0.4903129657,0.2607729898,0.4166666667,1
0.2142857143,0.6281407035,0.4754098361,0,0,0.4709388972,0.0324300311,0.05,0
0.1428571429,0.5427135678,0.6557377049,0,0,0.4023845007,0.0804087072,0.5166666667,1
0.3571428571,0.6834170854,0.6885245902,0.4141414141,0.1040189125,0.521609538,0.0924033763,0.2333333333,1
0.2142857143,0.4020100503,0,0,0,0,0.0426477121,0.0166666667,0
0,0.7386934673,0.6967213115,0.5454545455,0,0.6378539493,0.1319413594,0.05,0
0.0714285714,0.5477386935,0.3114754098,0.1818181818,0.1418439716,0.3442622951,0.1461572634,0.0833333333,0
0.5,0.8040201005,0.4426229508,0.3232323232,0.206855792,0.4545454545,0.2265659707,0.3,1
0.2142857143,0.9698492462,0.5737704918,0.3131313131,0,0.520119225,0.0724122612,0.0666666667,1
0,0.6582914573,0.7213114754,0,0,0.4709388972,0.2954242559,0.1833333333,1
0,0.9045226131,0.737704918,0.2626262626,0.1063829787,0.5439642325,0.1048422923,0.2333333333,1
0.1428571429,0.648241206,0.606557377,0.2626262626,0.2423167849,0.4947839046,0.2278987117,0.0666666667,0
0.1428571429,0.4773869347,0.4426229508,0.1414141414,0.1040189125,0.3889716841,0.2976454909,0.0166666667,0
0.0714285714,0.5979899497,0.3606557377,0.4747474747,0.0744680851,0.5290611028,0.0897378943,0.0666666667,0
0.0714285714,0.432160804,0.5409836066,0.5252525253,0.0768321513,0.6154992548,0.3727232341,0.1333333333,0
0.2857142857,0.5527638191,0.5409836066,0,0,0.4754098361,0.1745890715,0.1333333333,0
0.3571428571,0.391959799,0.393442623,0,0,0.5022354694,0.2558862728,0.0666666667,0
0.2857142857,0.4522613065,0,0,0,0.4172876304,0.2363394047,0.1666666667,0
1,0.8793969849,0.5081967213,0.303030303,0,0.5007451565,0.0595290982,0.2833333333,1
0.0714285714,0.5075376884,0.4098360656,0.1515151515,0.0425531915,0.3606557377,0.1990226566,0.0833333333,0
1,0.5025125628,0.6393442623,0.2525252525,0.2174940898,0.5454545455,0.1483784984,0.4166666667,1
0.2142857143,0.4120603015,0.5737704918,0,0,0.3144560358,0.1381608174,0.0666666667,0
0.0714285714,0.5829145729,0.6393442623,0.2929292929,0.2127659574,0.5380029806,0.1856952466,0.0666666667,0
0.5714285714,0.6281407035,0.7868852459,0,0,0,0.0684140382,0.55,1
0.3571428571,0.4422110553,0.5409836066,0.2121212121,0.0271867612,0.3636363636,0.1172812084,0.15,0
0.7142857143,0.6130653266,0.6393442623,0.3131313131,0,0.4113263785,0.1928031986,0.4,0
0.1428571429,0.5628140704,0.6393442623,0.5050505051,0.1654846336,0.5871833085,0.0430919591,0.05,0
0,0.5125628141,0.5245901639,0.4646464646,0.0921985816,0.6050670641,0.1856952466,0,0
0.1428571429,0.7085427136,0.4754098361,0.3434343434,0.1513002364,0.3785394933,0.2758773878,0.05,0
0.5,0.6834170854,0.737704918,0,0,0.4456035768,0.0586406042,0.4833333333,0
0.0714285714,0.4773869347,0.5409836066,0.1313131313,0.0449172577,0.2921013413,0.1137272323,0.0666666667,0
0.0714285714,0.6231155779,0.4918032787,0.3232323232,0,0.5335320417,0.1936916926,0,0
0.0714285714,0.4874371859,0.5737704918,0.404040404,0,0.5678092399,0.0621945802,0.15,0
0,0.527638191,0.5245901639,0.4141414141,0.1678486998,0.6184798808,0.0422034651,0.0166666667,0
0.4285714286,0.4623115578,0.5081967213,0.3232323232,0.1489361702,0.476900149,0.003109729,0.4166666667,0
0.2857142857,0.5577889447,0.5901639344,0.4747474747,0.2446808511,0.5529061103,0.5828520657,0.5833333333,1
0,0.5125628141,0.4262295082,0,0,0.3740685544,0,0,0
0,0.6231155779,0.5737704918,0.202020202,0,0.4083457526,0.0781874722,0.25,1
0.2142857143,0.4371859296,0.4918032787,0.1818181818,0,0.3248882265,0.1625944025,0,0
0.2142857143,0.8592964824,0.5901639344,0.3333333333,0.1595744681,0.4962742176,0.0537538872,0.05,1
0.3571428571,0.5326633166,0.6721311475,0.303030303,0,0.5886736215,0.0924033763,0.2833333333,0
0.0714285714,0.3668341709,0.4098360656,0.101010101,0,0.3427719821,0.0755219902,0,0
0.2142857143,0.4020100503,0.6721311475,0.3131313131,0.0827423168,0.5096870343,0.5393158596,0.1,1
0.5,0.6884422111,0.737704918,0.4141414141,0,0.476900149,0.1390493114,0.3,0
0.0714285714,0.4874371859,0.5245901639,0.1919191919,0.0969267139,0.2712369598,0.0981785873,0,0
0.5,0.7537688442,0.6393442623,0.2929292929,0.1489361702,0.5245901639,0.2727676588,0.55,1
0,0.6331658291,0.7049180328,0.2727272727,0.1418439716,0.4083457526,0.1941359396,0,0
0.2142857143,0.4974874372,0.6557377049,0.1111111111,0.0756501182,0.2876304024,0.0915148823,0.15,0
0.5,0.8944723618,0.6885245902,0,0,0.5946348733,0.1123944913,0.3333333333,1
0.0714285714,0.608040201,0.6393442623,0.3939393939,0.0874704492,0.5812220566,0.0812972012,0.1166666667,0
